system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1582_0,0.25624895,0.37718943,0.25382832,0.26269525,0.21467298,0.38742152,-2449.5,8245.0,3513.0,18674.0,-3990.5,10904.0,-3444.5,8445.0,0.2368942,0.35783467,0.23970914,0.24857606,0.19706778,0.36981633,-2374.5,8320.0,2924.0,18085.0,-4010.5,10884.0,-3336.5,8553.0,0.24561097,0.36655143,0.23819935,0.24706629,0.20950426,0.3822528,-2347.5,8347.0,3516.0,18677.0,-3618.0,11276.5,-3232.0,8657.5,0.23063157,0.35157204,0.23222484,0.24109176,0.19605894,0.3688075,-2527.5,8167.0,2550.0,17711.0,-4064.5,10830.0,-3392.5,8497.0,1,-0.8145473838753762,110.15119555991471,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1583_0,0.02074669,0.32120958,0.021568602,0.2238627,0.028655441,0.35668054,-446.5,8225.0,208.0,17345.5,-370.5,11000.0,-307.0,8911.5,0.049379993,0.34984288,0.03732252,0.23961662,0.056253865,0.38427898,-646.5,8025.0,904.5,18042.0,-303.5,11067.0,-528.5,8690.0,0.024840232,0.32530314,0.027471837,0.22976594,0.029245915,0.35727102,-791.0,7880.5,-496.0,16641.5,-947.5,10423.0,-746.5,8472.0,0.010442449,0.31090534,0.009668524,0.21196261,0.016422102,0.3444472,-767.5,7904.0,-927.5,16210.0,-830.5,10540.0,-697.5,8521.0,1,3.7897676048792315,117.18796867500815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1584_0,0.02104423,0.35546955,0.008513291,0.21362455,0.03846388,0.42593354,-415.5,8036.5,817.0,19962.0,306.5,12934.5,-57.0,9492.0,0.02488874,0.35931405,0.015495232,0.22060649,0.033292368,0.42076203,-33.5,8418.5,1504.0,20649.0,557.0,13185.0,183.5,9732.5,0.035413105,0.36983842,0.02720207,0.23231332,0.045682557,0.4331522,-2.0,8450.0,2219.0,21364.0,681.0,13309.0,279.0,9828.0,0.03679513,0.37122044,0.022820305,0.22793156,0.047551543,0.4350212,145.0,8597.0,2691.0,21836.0,1101.5,13729.5,464.0,10013.0,1,-1.8952206706711607,111.77112751176743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1585_0,0.17244399,0.39639,0.16932182,0.24267372,0.111885175,0.44538942,-2118.0,8282.0,776.0,21584.0,-4810.0,13154.0,-3863.5,9330.0,0.16029929,0.38424528,0.16928022,0.24263212,0.09859012,0.43209434,-1672.0,8728.0,1201.5,22009.5,-4549.5,13414.5,-3403.0,9790.5,0.15405132,0.3779973,0.14971848,0.22307037,0.10025656,0.4337608,-1889.0,8511.0,742.5,21550.5,-4274.5,13689.5,-3466.0,9727.5,0.1693949,0.3933409,0.16535543,0.23870733,0.11478744,0.44829166,-1975.0,8425.0,1308.5,22116.5,-4371.5,13592.5,-3564.0,9629.5,1,6.823737645464504,116.77159954081876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1586_0,0.13919806,0.36503318,0.17244211,0.23421052,0.1316413,0.42367017,-2423.0,8164.0,846.0,20167.0,-4560.0,12513.0,-2821.0,9381.0,0.14324766,0.36908278,0.1619825,0.22375093,0.13391176,0.42594063,-2279.5,8307.5,1314.5,20635.5,-3983.5,13089.5,-2692.5,9509.5,0.14385456,0.36968964,0.17580618,0.23757459,0.13544022,0.4274691,-2165.5,8421.5,1676.0,20997.0,-4137.5,12935.5,-2539.5,9662.5,0.17151223,0.39734733,0.19212362,0.25389203,0.16027984,0.45230874,-2462.0,8125.0,2224.0,21545.0,-4253.0,12820.0,-2910.0,9292.0,1,4.641639988809774,116.62795892688804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1587_0,-0.0011378835,0.36418056,0.0020655012,0.23529224,-0.0146691175,0.40012288,-155.5,8299.0,-1069.5,19370.0,-717.5,11991.0,-473.5,9028.0,-0.04475179,0.32056665,-0.03494503,0.1982817,-0.05998627,0.35480574,379.5,8834.0,-1889.5,18550.0,-297.5,12411.0,42.5,9544.0,-0.05732575,0.3079927,-0.04250387,0.19072287,-0.07250192,0.34229007,161.5,8616.0,-2855.5,17584.0,-757.5,11951.0,-198.5,9303.0,-0.028411184,0.33690727,-0.024025409,0.20920134,-0.025915612,0.38887638,-307.0,8147.5,-1923.0,18516.5,-599.0,12109.5,-317.5,9184.0,1,-1.4179457602184589,110.37406758190475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1588_0,0.015431603,0.34953976,0.011185934,0.22524741,0.031069072,0.41229066,182.5,8282.0,1822.5,19902.0,880.5,12584.5,568.5,9592.5,0.013173998,0.34728214,0.0062973755,0.22035885,0.01484457,0.39606616,6.5,8106.0,658.5,18738.0,267.0,11971.0,54.0,9078.0,0.029312618,0.36342075,0.028769324,0.2428308,0.036542166,0.41776374,-72.5,8027.0,1466.5,19546.0,204.0,11908.0,102.0,9126.0,0.02970938,0.3638175,0.024218384,0.23827986,0.028651865,0.40987346,-78.5,8021.0,1083.5,19163.0,84.0,11788.0,-85.0,8939.0,1,3.839624103147865,114.63423798531318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1589_0,0.18774764,0.3476991,0.17554766,0.20276536,0.13816787,0.41741294,-957.5,9010.0,4230.0,21921.0,-2223.5,14530.0,-2202.0,10610.0,0.17643677,0.33638826,0.1456031,0.1728208,0.12786064,0.4071057,-505.5,9462.0,4765.0,22456.0,-915.5,15838.0,-1661.0,11151.0,0.20696919,0.36692065,0.17552729,0.20274499,0.15433165,0.43357673,-930.5,9037.0,5181.0,22872.0,-1592.5,15161.0,-2219.0,10593.0,0.12903965,0.28899112,0.12203516,0.14925286,0.09265517,0.37190026,-988.5,8979.0,1921.0,19612.0,-2235.5,14518.0,-1994.0,10818.0,1,0.9048280699293881,110.9389282325591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1590_0,0.13853312,0.39935547,0.12995708,0.24908668,0.11425465,0.44034234,-1888.0,8436.0,1396.0,21711.0,-2938.0,13052.0,-2591.0,9319.0,0.1233881,0.38421044,0.11432269,0.23345229,0.10728524,0.4333729,-1852.5,8471.5,1115.0,21430.0,-2672.0,13318.0,-2376.5,9533.5,0.12576742,0.38658977,0.12540965,0.24453925,0.11090948,0.43699715,-1752.0,8572.0,1564.0,21879.0,-2709.0,13281.0,-2231.0,9679.0,0.13387433,0.39469668,0.1386144,0.25774398,0.109069854,0.4351575,-2054.0,8270.0,697.5,21012.5,-3589.5,12400.5,-2790.5,9119.5,1,-0.05484214809549679,111.0448396045568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1591_0,0.12728171,0.3579296,0.111433916,0.2208069,0.15902051,0.40752918,-2130.5,8199.5,2317.5,19479.5,-1345.0,12433.0,-1518.5,9210.5,0.123394966,0.35404286,0.11202678,0.22139977,0.15370043,0.40220907,-2293.0,8037.0,1690.0,18852.0,-1760.5,12017.5,-1735.5,8993.5,0.12422639,0.35487425,0.11657222,0.2259452,0.15685812,0.40536678,-2009.0,8321.0,2504.0,19666.0,-1361.0,12417.0,-1365.0,9364.0,0.13369718,0.36434504,0.13244054,0.24181351,0.15669706,0.40520573,-2440.5,7889.5,1477.0,18639.0,-2398.0,11380.0,-2045.0,8684.0,1,-3.4873946802446008,115.54297372672849,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1592_0,0.18995778,0.37212783,0.1741465,0.2320922,0.17920285,0.41907972,-2789.0,8446.0,2306.0,20632.0,-3459.5,12859.0,-3237.0,9441.0,0.18348978,0.36565983,0.17633514,0.23428084,0.17603627,0.41591313,-2870.0,8365.0,1952.0,20278.0,-3738.5,12580.0,-3259.0,9419.0,0.18418132,0.36635137,0.1683584,0.22630411,0.17608342,0.41596028,-3087.5,8147.5,1427.0,19753.0,-3856.0,12462.5,-3517.5,9160.5,0.18124393,0.36341396,0.18129954,0.23924524,0.165805,0.40568185,-2752.0,8483.0,1738.0,20064.0,-4001.5,12317.0,-3310.0,9368.0,1,-1.3036800560784556,110.7478565716269,"{""type"":""MultiPoint"",""coordinates"":[]}"
