system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1136_0,0.12742974,0.3145764,0.1393446,0.18948388,0.09564111,0.3639338,-1404.5,8165.5,921.5,17509.5,-3073.0,11931.0,-2228.5,9129.5,0.13964523,0.32679188,0.14447077,0.19461003,0.108024806,0.3763175,-1374.5,8195.5,1497.5,18085.5,-2811.0,12193.0,-2181.5,9176.5,0.15612726,0.3432739,0.1670931,0.21723238,0.12407646,0.39236915,-1432.0,8138.0,2060.0,18648.0,-3012.0,11992.0,-2241.0,9117.0,0.15139641,0.33854303,0.16441907,0.21455835,0.12327579,0.39156848,-1257.0,8313.0,2425.0,19013.0,-2708.5,12295.5,-1962.5,9395.5,1,-8.466576637062285,-70.34522835306728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1137_0,0.050894637,0.31800425,0.049419645,0.1740358,0.038404536,0.3889962,-389.5,8459.5,827.5,19231.0,-795.5,13529.5,-693.5,9951.0,0.045036696,0.3121463,0.0401463,0.16476245,0.02462078,0.37521246,-211.0,8638.0,609.5,19013.0,-691.0,13634.0,-677.5,9967.0,0.035249647,0.30235925,0.036161363,0.16077752,0.018063782,0.36865547,-344.0,8505.0,34.0,18437.5,-995.0,13330.0,-768.0,9876.5,0.03949702,0.30660662,0.045659307,0.17027546,0.025881475,0.37647316,-304.5,8544.5,459.0,18862.5,-951.5,13373.5,-634.5,10010.0,1,-9.381241259352782,-54.578986633013976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1138_0,0.07228243,0.3425608,0.087945804,0.20491855,0.041708987,0.40215918,-810.0,8168.0,59.0,19157.0,-2457.0,12641.0,-1590.0,9381.0,0.09377301,0.36405137,0.08925384,0.20622659,0.07269565,0.43314585,-764.0,8214.0,1669.0,20767.0,-1432.0,13666.0,-1289.0,9682.0,0.043184213,0.3134626,0.06997266,0.1869454,0.034936916,0.3953871,20.0,8998.0,1668.5,20766.5,-873.0,14225.0,-116.5,10854.5,0.021862332,0.2921407,0.024276212,0.14124896,0.011355092,0.3718053,98.0,9076.0,721.5,19819.5,-184.5,14913.5,-113.5,10857.5,1,-1.5130773488067162,-54.426183203185246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1139_0,-0.0064355466,0.31610635,-0.0034191066,0.18207772,-0.011219594,0.35868433,76.0,8306.0,-296.0,17597.0,-117.5,12176.0,-21.5,9144.0,-0.006682165,0.31585974,-0.003913482,0.18158334,-0.007207497,0.3626964,-47.5,8182.5,-397.0,17496.0,-175.0,12118.5,-69.0,9096.5,1.1383048E-4,0.32265574,0.0034239802,0.18892081,2.3539805E-4,0.3701393,-1.5,8228.5,6.5,17899.5,-82.5,12211.0,1.0,9166.5,-0.014140895,0.30840102,-0.014375577,0.17112125,-0.009279839,0.36062407,212.0,8442.0,72.0,17965.0,421.5,12715.0,330.5,9496.0,1,-7.009419414692009,-63.11010722324025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1140_0,0.105026886,0.33416444,0.11053314,0.19645528,0.114147656,0.38163316,-1519.0,8142.5,1475.5,18193.0,-1853.5,12218.5,-1405.0,9079.5,0.10476012,0.33389768,0.11117116,0.19709331,0.11253125,0.38001674,-1520.5,8141.0,1403.5,18121.0,-1918.0,12154.0,-1435.5,9049.0,0.11821374,0.3473513,0.12446548,0.21038763,0.1287644,0.39624992,-1418.5,8243.0,2345.5,19063.0,-1636.0,12436.0,-1250.5,9234.0,0.11414181,0.34327936,0.11670502,0.20262718,0.1277594,0.3952449,-1407.5,8254.0,2325.5,19043.0,-1446.0,12626.0,-1174.5,9310.0,1,-2.7627237405453826,-58.18778862390733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1141_0,0.029974954,0.3560635,0.021407496,0.2218345,0.027039124,0.40212378,56.5,8361.0,1334.5,19608.0,316.5,12488.0,24.5,9311.0,0.045307714,0.37139624,0.034009475,0.23443647,0.037945386,0.41303003,4.5,8309.0,1729.0,20002.5,233.5,12405.0,-118.0,9168.5,0.011755218,0.33784375,0.0051933783,0.20562038,0.008112296,0.38319695,-126.0,8178.5,67.0,18340.5,-87.0,12084.5,-209.0,9077.5,0.010858744,0.3369473,0.004131514,0.2045585,0.012449817,0.38753447,23.5,8328.0,593.5,18867.0,287.5,12459.0,70.5,9357.0,1,-15.130099751604073,-66.68198845595629,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1142_0,0.04762794,0.30715224,0.04640779,0.15328647,0.019437315,0.37918422,-300.5,8401.5,183.5,18664.5,-1209.0,13703.0,-972.0,9893.0,0.06265904,0.32218334,0.07151493,0.17839362,0.041165885,0.4009128,-301.0,8401.0,1164.0,19645.0,-1215.0,13697.0,-794.0,10071.0,0.07772388,0.33724818,0.08245686,0.18933554,0.05174719,0.4114941,-323.0,8379.0,1615.5,20096.5,-1214.0,13698.0,-905.0,9960.0,0.05491735,0.31444165,0.06409931,0.170978,0.021576628,0.38132352,-288.0,8414.0,305.0,18786.0,-1612.0,13300.0,-1067.0,9798.0,1,-1.7416087570867225,-54.88621046018285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1143_0,0.06340261,0.33231786,0.0701772,0.20358437,0.052992422,0.3747077,-377.5,8156.0,1302.5,17931.0,-849.0,11865.0,-594.5,8986.0,0.0654693,0.33438456,0.068229176,0.20163634,0.054015312,0.3757306,-469.5,8064.0,1142.5,17771.0,-907.0,11807.0,-716.0,8864.5,0.045827914,0.31474316,0.055385124,0.1887923,0.03170138,0.35341665,-334.5,8199.0,533.5,17162.0,-1003.0,11711.0,-635.5,8945.0,0.054422062,0.32333732,0.05912561,0.19253278,0.04577521,0.3674905,-216.0,8317.5,1354.0,17982.5,-538.0,12176.0,-385.5,9195.0,1,-7.785563820171276,-63.37286444384521,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1144_0,0.07835801,0.2550496,0.09736707,0.13818477,0.07209404,0.3219983,57.0,9361.0,2749.0,18252.5,-467.0,13820.5,-13.5,10834.0,0.06527767,0.24196926,0.07213119,0.11294889,0.0874806,0.33738485,-636.0,8668.0,1991.5,17495.0,-343.5,13944.0,-169.5,10678.0,-0.008172869,0.16851872,0.010412508,0.051230203,0.0046032853,0.25450754,350.5,9654.5,743.0,16246.5,375.5,14663.0,713.0,11560.5,0.021702683,0.19839427,0.032681834,0.07349953,0.02647283,0.27637708,131.5,9435.5,1139.5,16643.0,76.5,14364.0,285.0,11132.5,1,-6.284209485822319,-53.375693309935876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1145_0,0.0028165604,0.3356702,0.020293074,0.21467707,0.0065436517,0.39061016,-228.5,8015.0,-234.0,18290.0,-669.5,11825.0,-175.0,9097.0,0.004427236,0.33728087,0.0029780439,0.19736204,0.0062749116,0.3903414,-123.0,8120.5,-5.0,18519.0,-80.5,12414.0,-94.5,9177.5,-0.0011403157,0.33171332,0.011105349,0.20548935,0.0019368232,0.38600332,-110.5,8133.0,-165.0,18359.0,-394.5,12100.0,-59.0,9213.0,0.011901105,0.34475476,0.015851583,0.21023558,0.013022665,0.39708915,-207.0,8036.5,98.5,18622.5,-342.0,12152.5,-198.0,9074.0,1,-11.910178447206059,-66.06403737201047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1146_0,-0.0071602543,0.32584527,-0.011950634,0.19948933,-4.4713478E-4,0.370997,-101.5,7974.5,-239.5,17381.5,130.0,11600.0,21.0,8838.0,-0.0027636467,0.3302419,-0.0067364536,0.20470351,0.0042704223,0.37571457,60.0,8136.0,308.0,17929.0,366.0,11836.0,210.0,9027.0,-8.5578486E-4,0.33214974,-0.005558617,0.20588134,0.0029664007,0.37441054,-50.0,8026.0,12.0,17633.0,142.0,11612.0,23.0,8840.0,-0.03723572,0.2957698,-0.038848497,0.17259146,-0.028752737,0.3426914,224.0,8300.0,-666.5,16954.5,493.5,11963.5,397.5,9214.5,1,-8.343148117024263,-62.92900686196175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1147_0,0.31240037,0.3244997,0.23806928,0.20411192,0.23553033,0.36207792,-1260.0,7982.0,5123.0,17043.0,-1493.0,11265.0,-2943.0,8692.0,0.28941876,0.3015181,0.21736503,0.18340766,0.22276638,0.34931397,-1180.0,8062.0,4798.0,16718.0,-1222.0,11536.0,-2663.0,8972.0,0.31154117,0.32364053,0.23027384,0.19631648,0.24563375,0.37218136,-1307.0,7935.0,5423.0,17343.0,-1107.0,11651.0,-2773.0,8862.0,0.32366136,0.3357607,0.24739134,0.21343398,0.25412172,0.38066933,-1219.5,8022.5,5964.5,17884.5,-1165.0,11593.0,-2741.5,8893.5,1,-6.878445046267383,-59.43015866184463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1148_0,0.08958127,0.32239026,0.094680265,0.1705775,0.06094277,0.40545645,-1020.0,8341.0,516.5,19717.5,-2521.0,13971.0,-1845.5,10103.5,0.0848862,0.3176952,0.093482494,0.16937973,0.04480258,0.38931626,-867.0,8494.0,123.0,19324.0,-2766.0,13726.0,-1943.0,10006.0,0.13362189,0.36643088,0.13518563,0.21108286,0.09433573,0.43884942,-1187.0,8174.0,1758.0,20959.0,-2839.0,13653.0,-2231.0,9718.0,0.07720949,0.31001848,0.072961524,0.14885876,0.044230126,0.38874382,-466.0,8895.0,1008.0,20209.0,-1520.0,14972.0,-1305.0,10644.0,1,-4.391818508296135,-56.356572917229684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1149_0,0.04195964,0.38901,0.043122325,0.25151214,0.04004119,0.42316216,-216.0,8135.0,1346.5,20070.5,-262.5,12003.5,-247.5,8828.5,0.010784888,0.35783523,0.015290166,0.22367997,-1.8138034E-4,0.38293958,118.0,8469.0,256.5,18980.5,-224.5,12041.5,-99.5,8976.5,0.008908712,0.35595906,0.014431693,0.22282149,0.008897385,0.39201835,-132.0,8219.0,94.0,18818.0,-306.0,11960.0,-138.0,8938.0,0.013024201,0.36007455,0.025536504,0.23392631,0.0143229645,0.39744392,-171.0,8180.0,247.0,18971.0,-488.0,11778.0,-150.0,8926.0,1,-5.494051361910788,-60.88057851958401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1150_0,0.040703956,0.3932205,0.039461277,0.25441176,0.036897805,0.45769545,-110.5,8138.5,1641.0,21876.0,-72.5,13002.5,-159.5,9527.5,0.031188361,0.3837049,0.017965829,0.2329163,0.02554498,0.44634262,-82.0,8167.0,1100.0,21335.0,199.0,13274.0,-184.5,9502.5,0.0037792597,0.3562958,0.0017236718,0.21667413,-0.0012808539,0.4195168,76.0,8325.0,123.0,20358.0,32.0,13107.0,-25.0,9662.0,0.0051729493,0.3576895,0.0051553864,0.22010586,5.3393414E-5,0.42085102,67.0,8316.0,167.0,20402.0,-34.0,13041.0,-35.0,9652.0,1,-14.218669064336405,-61.82003664371621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1151_0,0.2636782,0.36744317,0.24153417,0.23565137,0.14328481,0.4099122,-3071.0,8132.0,81.0,19430.0,-7559.0,12019.0,-6723.0,8988.0,0.25311315,0.35687813,0.23558372,0.22970092,0.1290471,0.3956745,-2960.0,8243.0,-312.0,19037.0,-7653.0,11925.0,-6688.0,9023.0,0.24167845,0.34544343,0.21866396,0.21278115,0.12390196,0.39052936,-3014.0,8189.0,-665.5,18683.5,-7450.5,12127.5,-6621.5,9089.5,0.25555825,0.35932323,0.23643129,0.23054849,0.13621779,0.40284517,-3080.5,8122.5,-267.5,19081.5,-7646.5,11931.5,-6717.5,8993.5,1,-10.73033115304348,-57.19146714229037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1152_0,0.07086461,0.36816365,0.06847397,0.2105494,0.04209007,0.42094246,-684.0,8436.0,456.0,20701.0,-1708.0,13500.0,-1406.0,9560.0,0.066787235,0.36408627,0.07067989,0.21275531,0.0462557,0.42510808,-808.5,8311.5,358.5,20603.5,-1833.5,13374.5,-1361.0,9605.0,0.08196317,0.37926218,0.07274045,0.21481587,0.07155485,0.45040724,-1073.0,8047.0,991.5,21236.5,-1482.0,13726.0,-1408.5,9557.5,0.00594423,0.30324325,0.042783026,0.18485846,0.022456551,0.40130892,348.0,9468.0,1916.0,22161.0,38.0,15246.0,882.0,11848.0,1,2.902591430282792,-71.12811012317745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1153_0,0.021790288,0.28638536,0.04022156,0.16434355,-0.023605106,0.33243072,-1117.0,7889.0,-3218.5,15746.0,-3475.5,11301.0,-2293.5,8735.0,0.017496172,0.28209123,0.009624802,0.13374679,0.0073300283,0.36336586,-555.0,8451.0,-866.5,18098.0,-948.5,13828.0,-894.5,10134.0,0.00966421,0.27425927,0.0082435375,0.13236552,0.011235428,0.36727124,-433.0,8573.0,-439.0,18525.5,-582.0,14194.5,-477.5,10551.0,0.11033389,0.37492895,0.105706535,0.22982852,0.08387315,0.43990898,-1006.5,7999.5,1601.0,20565.5,-1897.5,12879.0,-1679.0,9349.5,1,-1.0597874564400056,-53.67402381579197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1154_0,0.10059762,0.24541195,0.08378439,0.1072051,0.08004067,0.3184702,-166.5,8620.5,2388.0,16677.0,-187.5,13447.5,-569.5,10104.5,0.11675243,0.26156676,0.10545443,0.12887514,0.10637777,0.3448073,-431.0,8356.0,2862.0,17151.0,-400.0,13235.0,-635.0,10039.0,0.067843854,0.21265818,0.045605604,0.06902631,0.06390911,0.30233866,-98.5,8688.5,1930.0,16219.0,489.5,14124.5,-143.5,10530.5,0.119644366,0.2644587,0.103078865,0.12649958,0.091213256,0.3296428,-159.0,8628.0,2824.5,17113.5,-365.0,13270.0,-719.0,9955.0,1,-12.322505162616919,-50.01886875623805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1155_0,0.04455317,0.35163924,0.036263894,0.18834788,0.045887407,0.42062953,-180.0,8306.0,1708.5,20366.5,178.5,13910.5,-121.5,9769.5,0.071546175,0.37863225,0.0714579,0.22354187,0.07776334,0.45250547,-215.0,8271.0,3285.0,21943.0,193.0,13925.0,-1.0,9890.0,0.042004663,0.34909073,0.038674336,0.19075832,0.04253869,0.41728082,-243.0,8243.0,1390.5,20048.5,-107.0,13625.0,-218.0,9673.0,0.04268281,0.34976888,0.04664294,0.19872692,0.03522262,0.40996474,-329.5,8156.5,833.0,19491.0,-703.5,13028.5,-501.5,9389.5,1,-8.706965807092669,-74.95789767396421,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1156_0,0.039553944,0.34124792,0.029384963,0.19443431,0.024561293,0.41190836,-1050.5,8188.0,-1262.5,19658.0,-1735.0,13258.0,-1568.0,9655.0,0.028986119,0.33068007,0.018729793,0.18377915,0.010534881,0.39788195,-1065.5,8173.0,-1946.0,18974.5,-1910.0,13083.0,-1679.0,9544.0,0.024264375,0.32595834,0.009327428,0.17437679,0.0071524056,0.39449948,-1015.5,8223.0,-1982.5,18938.0,-1679.0,13314.0,-1596.0,9627.0,0.06433506,0.36602902,0.048704676,0.21375403,0.03799887,0.42534593,-1119.5,8119.0,-782.5,20138.0,-1948.0,13045.0,-1877.0,9346.0,1,-10.057942162880018,-68.12540145447954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1157_0,0.09463954,0.3606662,0.09426772,0.22017464,0.06510128,0.41147375,-291.0,8448.0,2260.0,20261.0,-1026.0,12949.0,-916.0,9520.0,0.091012895,0.35703954,0.08532849,0.21123542,0.075208105,0.42158058,-435.5,8303.5,2406.5,20407.5,-685.5,13289.5,-767.0,9669.0,0.09433386,0.3603605,0.08779272,0.21369965,0.07758671,0.4239592,-496.0,8243.0,2375.5,20376.5,-774.0,13201.0,-855.0,9581.0,0.10815993,0.37418658,0.10121448,0.22712141,0.07807332,0.4244458,-249.0,8490.0,3011.0,21012.0,-741.0,13234.0,-867.0,9569.0,1,-6.319243781902981,-53.63306063883612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1158_0,0.08169829,0.3370578,0.09608549,0.19934721,0.053261977,0.38049066,-727.5,8162.5,651.0,18189.0,-2112.5,12142.5,-1384.5,9018.5,0.06420814,0.31956765,0.074672796,0.17793453,0.036614288,0.363843,-633.0,8257.0,164.0,17702.0,-1901.0,12354.0,-1275.0,9128.0,0.08489313,0.34025264,0.10574771,0.20900942,0.04433163,0.37156034,-577.0,8313.0,605.0,18143.0,-2385.0,11870.0,-1472.0,8931.0,0.08341989,0.3387794,0.102459066,0.2057208,0.05640815,0.38363683,-750.0,8140.0,735.0,18273.0,-2217.5,12037.5,-1378.0,9025.0,1,-7.881503892515241,-60.309788988054464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1159_0,0.0066673243,0.31750453,0.021538218,0.2005486,-0.0023077873,0.365015,-12.0,8144.0,-119.5,17507.0,-616.0,11658.0,-198.0,9069.0,0.036877804,0.347715,0.036288653,0.21529904,0.024909481,0.39223227,-97.0,8059.0,834.5,18461.0,-354.0,11920.0,-332.0,8935.0,0.020598562,0.33143574,0.023995627,0.20300601,0.00924896,0.37657174,0.0,8156.0,382.5,18009.0,-343.0,11931.0,-224.0,9043.0,0.020900052,0.33173725,0.023753269,0.20276365,0.009507014,0.3768298,-99.5,8056.5,173.5,17800.0,-475.5,11798.5,-335.0,8932.0,1,-1.2425047852299163,-56.62768446997696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1160_0,0.0016435531,0.3395866,0.0077484,0.20975184,-0.0081249215,0.38704306,272.5,8283.5,265.5,18744.5,-23.5,12244.5,97.0,9241.0,0.001994077,0.3399371,0.024266196,0.22626965,-0.005598011,0.38956997,130.0,8141.0,53.0,18532.0,-575.0,11693.0,-15.0,9129.0,-0.002041974,0.33590105,-0.0014043462,0.2005991,-0.012410292,0.3827577,40.0,8051.0,-443.0,18036.0,-259.0,12009.0,-178.0,8966.0,0.002588246,0.34053126,0.014885528,0.21688898,-0.0037474744,0.3914205,189.0,8200.0,269.0,18748.0,-203.0,12065.0,79.0,9223.0,1,-15.259457152517284,-66.53161047739468,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1161_0,0.012845843,0.3072765,0.022014871,0.1618287,0.011371372,0.37942147,-50.5,8377.5,376.5,18621.5,-335.0,13434.0,-77.5,9867.5,0.052110698,0.34654135,0.0638854,0.20369923,0.04921559,0.41726568,-240.0,8188.0,1669.0,19914.0,-595.0,13174.0,-281.0,9664.0,0.018468637,0.3128993,0.02589435,0.16570818,0.01329685,0.38134694,-121.5,8306.5,302.0,18547.0,-495.0,13274.0,-238.5,9706.5,0.03969306,0.3341237,0.033192787,0.17300662,0.04128668,0.40933678,-292.5,8135.5,1166.5,19411.5,-83.5,13685.5,-256.5,9688.5,1,-14.769515996558496,-66.90405199419064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1162_0,0.14207482,0.14454307,0.104022056,0.08309073,0.14372678,0.18136387,141.0,7863.0,3021.0,11347.0,924.0,9606.0,196.0,8481.0,0.14696799,0.14943624,0.10892108,0.087989755,0.14040148,0.17803857,280.0,8002.0,3142.5,11468.5,931.5,9613.5,201.5,8486.5,0.18222985,0.18469809,0.12284776,0.10191643,0.19297358,0.23061068,303.5,8025.5,4510.5,12836.5,1780.0,10462.0,549.0,8834.0,0.13772671,0.14019495,0.09987869,0.078947365,0.1515979,0.18923499,412.0,8134.0,3605.0,11931.0,1503.0,10185.0,712.0,8997.0,1,-13.618235128430918,-73.03586229206208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1163_0,0.059153672,0.37953937,0.07902316,0.23315209,0.039695352,0.43286946,-106.5,8303.5,1671.0,20979.0,-1105.0,13046.0,-502.5,9435.5,0.07416822,0.39455393,0.0710149,0.22514383,0.08318289,0.476357,200.0,8610.0,4967.0,24275.0,1202.0,15353.0,601.0,10539.0,0.08504426,0.40542996,0.09298121,0.24711014,0.07995211,0.47312623,-384.0,8026.0,3132.5,22440.5,-603.5,13547.5,-444.5,9493.5,0.06416898,0.38455468,0.065646105,0.21977504,0.06498731,0.4581614,717.0,9127.0,5254.0,24562.0,1560.0,15711.0,980.0,10918.0,1,-3.3696255464965312,-53.11078013264903,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1164_0,0.25888392,0.36064586,0.27941093,0.22336835,0.19037563,0.40589786,-2757.0,8119.0,2361.0,19213.0,-6656.0,12197.0,-4711.0,9028.0,0.25300366,0.35476562,0.26804093,0.21199836,0.1866031,0.40212533,-2718.0,8158.0,2280.0,19132.0,-6414.0,12439.0,-4627.0,9112.0,0.24719357,0.34895554,0.26867524,0.21263267,0.18223903,0.39776123,-2765.5,8110.5,1972.0,18824.0,-6630.5,12222.5,-4654.0,9085.0,0.2602073,0.36196926,0.28406253,0.22801997,0.19119447,0.4067167,-2732.0,8144.0,2458.0,19310.0,-6714.0,12139.0,-4693.0,9046.0,1,-8.22699595078761,-64.02800578055358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1165_0,0.14091657,0.34040093,0.13972738,0.19611584,0.07807289,0.39725277,-1114.5,8249.5,979.5,19123.5,-3354.5,12852.5,-2698.5,9410.5,0.13945581,0.33894017,0.14246285,0.1988513,0.072839685,0.39201957,-1159.0,8205.0,642.0,18786.0,-3653.0,12554.0,-2834.0,9275.0,0.14599712,0.34548146,0.14437436,0.20076281,0.094071455,0.41325134,-1064.0,8300.0,1847.5,19991.5,-2900.5,13306.5,-2384.0,9725.0,0.14036554,0.3398499,0.1449011,0.20128955,0.07925335,0.39843324,-1109.0,8255.0,1046.0,19190.0,-3448.0,12759.0,-2654.0,9455.0,1,1.235497926013784,-74.41405760095824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1166_0,0.12611473,0.36328804,0.08443524,0.20536909,0.10309027,0.4374809,-529.0,8284.5,3501.5,21170.5,100.0,13956.5,-1007.0,9887.5,0.14915885,0.38633215,0.10795972,0.22889356,0.12493205,0.4593227,-747.0,8066.5,4103.0,21772.0,-195.0,13661.5,-1257.0,9637.5,0.11798116,0.35515448,0.07094316,0.19187701,0.09711057,0.4315012,-539.0,8274.5,3166.5,20835.5,270.5,14127.0,-980.0,9914.5,0.08946527,0.32663858,0.06050784,0.1814417,0.060796663,0.3951873,-280.5,8533.0,2015.0,19684.0,-218.5,13638.0,-903.5,9991.0,1,-11.487071948385765,-69.5208444168308,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1167_0,0.062902264,0.31084025,0.066848315,0.18168703,0.04479941,0.36526272,-261.0,8187.0,1193.5,17609.5,-839.5,12194.5,-635.0,9258.0,0.08423304,0.332171,0.087239265,0.20207797,0.069568895,0.3900322,-401.0,8047.0,1922.0,18338.0,-861.5,12172.5,-700.0,9193.0,0.093043104,0.34098107,0.0950965,0.2099352,0.07000923,0.39047256,-467.0,7981.0,1790.5,18206.5,-1145.5,11888.5,-945.5,8947.5,0.097436786,0.34537476,0.1065841,0.2214228,0.07124884,0.39171216,-341.5,8106.5,2131.0,18547.0,-1211.5,11822.5,-868.5,9024.5,1,-10.894992344622587,-53.95726262487486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1168_0,0.06933576,0.34851024,0.06703789,0.21099763,0.06988637,0.4176901,-152.0,8096.0,2665.5,19710.5,87.0,12842.0,-82.5,9522.5,0.061632242,0.34080672,0.041911792,0.18587153,0.07046278,0.4182665,-6.0,8242.0,3049.0,20094.0,1040.0,13795.0,274.0,9879.0,0.06859588,0.34777036,0.047511086,0.19147082,0.08110613,0.42890987,-52.0,8196.0,3462.0,20507.0,1161.0,13916.0,319.0,9924.0,0.06392596,0.34310043,0.0622547,0.20621443,0.060449917,0.40825367,169.0,8417.0,2986.0,20031.0,427.0,13182.0,192.0,9797.0,1,-9.907833678903645,-68.73284224960116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1169_0,0.055786446,0.35886467,0.06299661,0.2161653,0.03277355,0.4180839,-837.0,8212.0,-381.5,20012.0,-2078.0,12898.0,-1465.0,9442.0,0.07218719,0.37526542,0.078503564,0.23167226,0.04699737,0.43230772,-898.5,8150.5,170.5,20564.0,-2148.0,12828.0,-1565.5,9341.5,0.045202542,0.34828076,0.058405515,0.21157421,0.024364054,0.4096744,-518.5,8530.5,-23.0,20370.5,-1720.0,13256.0,-1060.5,9846.5,0.063065805,0.36614403,0.063267566,0.21643627,0.055735707,0.44104606,-414.0,8635.0,1868.5,22262.0,-636.0,14340.0,-578.0,10329.0,1,-4.1950874610739595,-50.16924673479966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1170_0,-0.07425592,0.28581488,-0.07499348,0.14941697,-0.050206415,0.35308066,561.5,8730.5,-950.5,18260.5,1344.0,13513.0,1103.5,10142.5,-0.033125773,0.32694504,-0.033269133,0.19114132,-0.023894912,0.37939215,70.5,8239.5,-897.5,18313.5,267.0,12436.0,250.0,9289.0,-0.0024727224,0.35759807,4.0268234E-4,0.22481313,2.2683837E-4,0.4035139,-21.0,8148.0,-39.0,19172.0,-35.0,12134.0,33.0,9072.0,0.0120483525,0.37211916,0.014478095,0.23888855,0.0145903,0.41787738,105.0,8274.0,942.0,20153.0,212.0,12381.0,183.0,9222.0,1,-3.199843957797942,-63.15349585146323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1171_0,0.086471796,0.3268499,0.098278426,0.204568,0.07057612,0.37757453,-712.0,8507.0,1441.0,18828.0,-1613.0,12433.0,-1096.0,9552.0,0.07677261,0.3171507,0.061983567,0.16827314,0.074700475,0.3816989,-690.0,8529.0,1672.5,19059.5,-477.0,13569.0,-767.0,9881.0,0.041700155,0.28207827,0.06882191,0.17511147,0.021029597,0.32802802,-585.0,8634.0,-323.5,17063.5,-2068.0,11978.0,-1093.0,9555.0,0.027304338,0.26768243,0.032396562,0.13868614,0.025535671,0.3325341,-311.0,8908.0,397.0,17784.0,-594.0,13452.0,-374.5,10273.5,1,-3.27476345249351,-59.73253158647926,"{""type"":""MultiPoint"",""coordinates"":[]}"
