system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1010_0,0.112363786,0.36962506,0.10468894,0.2240587,0.13058445,0.4304314,-1676.0,8618.0,2532.5,21643.5,-1315.0,13720.0,-1328.5,9961.5,0.11314519,0.37040645,0.09698068,0.21635045,0.13596095,0.4358079,-1729.0,8565.0,2686.0,21797.0,-992.0,14043.0,-1276.0,10014.0,0.053297427,0.3105587,0.025223397,0.14459316,0.09576031,0.39560726,-1646.5,8647.5,857.0,19968.0,-112.0,14923.0,-785.5,10504.5,0.067908704,0.32516998,0.04679086,0.16616063,0.093969524,0.3938165,-1775.0,8519.0,477.0,19588.0,-1029.0,14006.0,-1315.0,9975.0,1,5.247194321834743,118.16919845985191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1011_0,0.094045155,0.3371613,0.06282544,0.16346693,0.07979948,0.41866595,-1165.5,8493.0,1166.5,20726.0,-1080.5,14902.0,-1635.0,10274.0,0.1123357,0.35545182,0.09547064,0.19611213,0.10054586,0.4394123,-1798.5,7860.0,622.5,20182.0,-2418.5,13564.0,-2312.0,9597.0,0.07254652,0.31566265,0.061160848,0.16180234,0.061885856,0.4007523,-1016.0,8642.5,642.5,20202.0,-1407.5,14575.0,-1401.0,10508.0,0.032987315,0.27610344,0.04089806,0.14153956,0.018317008,0.35718346,-894.5,8764.0,-1056.0,18503.5,-2067.5,13915.0,-1412.5,10496.5,1,-2.2482585773301325,115.63406289653821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1012_0,0.27110615,0.32867992,0.2542138,0.2049832,0.18502805,0.35208547,-4060.5,8551.5,174.5,17845.5,-7727.0,11774.0,-6730.5,9016.5,0.2816617,0.33923545,0.2628166,0.213586,0.20122533,0.36828274,-4318.5,8293.5,292.5,17963.5,-7860.5,11640.5,-6884.0,8863.0,0.27989358,0.33746734,0.26329944,0.21406884,0.19764395,0.36470136,-4328.5,8283.5,123.0,17794.0,-7982.0,11519.0,-6932.5,8814.5,0.26876083,0.3263346,0.24969882,0.20046821,0.1903329,0.3573903,-4358.0,8254.0,-236.0,17435.0,-7889.0,11612.0,-6891.5,8855.5,1,-1.5055315004201122,114.0955183094267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1013_0,0.123842955,0.39314228,0.11962885,0.24857482,0.11711355,0.4436968,-843.5,8102.0,3404.0,21026.0,-942.5,12654.0,-985.5,9159.0,0.052988097,0.32228744,0.06874616,0.19769213,0.06241008,0.38899332,-818.5,8127.0,853.0,18475.0,-1220.5,12376.0,-675.5,9469.0,0.112562075,0.38186142,0.11151017,0.24045615,0.103163026,0.42974627,-832.5,8113.0,2719.0,20341.0,-1141.5,12455.0,-1045.5,9099.0,0.09986881,0.36916813,0.120823786,0.24976976,0.09598762,0.42257085,-958.5,7987.0,2055.0,19677.0,-1784.5,11812.0,-1078.5,9066.0,1,2.2789809600470203,117.23836416244725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1014_0,0.02571694,0.33132175,0.006513008,0.22059351,0.025478804,0.35187617,-548.0,8144.0,-128.5,16987.0,-232.5,10847.0,-571.0,8532.0,0.039311323,0.34491614,0.020312347,0.23439285,0.044497445,0.37089482,-761.5,7930.5,166.0,17281.5,-361.0,10718.5,-685.5,8417.5,0.05157058,0.3571754,0.03338516,0.24746567,0.048419956,0.3748173,-564.0,8128.0,758.5,17874.0,-297.0,10782.5,-637.0,8466.0,0.050945386,0.35655022,0.03426604,0.24834655,0.04225547,0.36865282,-377.0,8315.0,910.0,18025.5,-226.0,10853.5,-553.0,8550.0,1,-0.8043065896364137,110.02022119149008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1015_0,0.12737237,0.36845684,0.13945115,0.245519,0.11546788,0.415245,-720.0,8312.0,3351.5,20117.0,-1364.0,12186.0,-968.0,9284.0,0.15763752,0.398722,0.1568125,0.26288036,0.13827036,0.43804747,-1077.0,7955.0,3591.5,20357.0,-1668.0,11882.0,-1501.0,8751.0,0.14115906,0.38224354,0.14333907,0.24940692,0.12682617,0.4266033,-1041.0,7991.0,3116.0,19881.5,-1606.0,11944.0,-1366.5,8885.5,0.111547284,0.35263178,0.11769388,0.22376174,0.099364206,0.3991413,-915.0,8117.0,2135.5,18901.0,-1561.0,11989.0,-1206.0,9046.0,1,4.312048111066321,114.74176632482228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1016_0,0.08324485,0.40854093,0.086369075,0.25623456,0.08569317,0.46537665,-166.0,8261.0,3900.0,22643.0,106.0,13406.0,-34.0,9508.0,0.09342603,0.41872212,0.09563755,0.26550305,0.09125453,0.470938,-219.0,8208.0,4077.5,22820.5,-55.0,13245.0,-192.0,9350.0,0.07238434,0.39768043,0.08127136,0.25113684,0.079294644,0.45897812,-316.0,8111.0,3130.0,21873.0,-208.0,13092.0,-116.0,9426.0,0.060368165,0.38566425,0.079617545,0.24948303,0.05594229,0.43562576,362.0,8789.0,3614.0,22357.0,129.0,13429.0,370.0,9912.0,1,5.370622841872765,118.21016163680775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1018_0,0.055909224,0.36194867,0.06496252,0.22544952,0.041150328,0.40143573,226.5,8609.0,2332.0,20156.5,-154.5,12740.0,-28.0,9443.0,0.07762629,0.38366574,0.08014739,0.2406344,0.07116993,0.43145534,-102.5,8280.0,3022.5,20847.0,-134.5,12760.0,-185.0,9286.0,0.05938154,0.365421,0.06951488,0.23000188,0.049777497,0.4100629,-154.5,8228.0,1842.0,19666.5,-583.0,12311.5,-331.0,9140.0,0.04982958,0.35586902,0.04878282,0.20926982,0.045452803,0.40573823,-154.5,8228.0,1639.0,19463.5,-167.5,12727.0,-224.5,9246.5,1,-2.5236820434411777,111.29627805258185,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1019_0,0.3180858,0.39968926,0.30704072,0.25597608,0.19857877,0.44031975,-2225.5,8401.5,4218.0,21621.0,-6468.0,12808.0,-5504.0,9273.0,0.33710644,0.4187099,0.3215863,0.27052167,0.21486506,0.45660603,-2500.0,8127.0,4382.0,21785.0,-6768.0,12508.0,-5851.0,8926.0,0.30896205,0.3905655,0.30928293,0.2582183,0.18317047,0.42491144,-1412.5,9214.5,5428.0,22831.0,-5816.0,13460.0,-4771.0,10006.0,0.33531165,0.41691515,0.33088568,0.27982104,0.24813178,0.48987275,-2939.0,7688.0,5050.5,22453.5,-6641.0,12635.0,-5537.0,9240.0,1,-0.053764169754553365,111.34856000211762,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1020_0,0.16582598,0.3528245,0.20174396,0.20919997,0.13905215,0.39824697,-3411.0,8513.0,-487.0,19781.0,-7031.5,12936.5,-4419.0,9463.0,0.18372072,0.37071925,0.22427702,0.23173304,0.16303523,0.42223006,-3737.0,8187.0,-115.0,20153.0,-7398.0,12570.0,-4630.0,9252.0,0.16871405,0.3557126,0.22405946,0.23151547,0.13761427,0.3968091,-3701.0,8223.0,-1226.0,19042.0,-8085.5,11882.5,-4832.5,9049.5,0.17433223,0.36133078,0.23259577,0.24005178,0.1474039,0.40659872,-3336.0,8588.0,89.0,20357.0,-7492.5,12475.5,-4331.5,9550.5,1,0.09068492793186571,115.8828063987109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1021_0,0.086169995,0.3630677,0.0944509,0.2537853,0.06515299,0.3771218,-668.5,8155.5,1205.0,18031.0,-1469.5,10731.5,-1103.0,8425.5,0.102811925,0.3797096,0.113621004,0.27295542,0.08509822,0.39706704,-724.5,8099.5,1941.5,18767.5,-1482.0,10719.0,-1091.0,8437.5,0.0930848,0.36998248,0.10604478,0.2653792,0.07295668,0.38492548,-661.5,8162.5,1553.0,18379.0,-1531.0,10670.0,-1076.5,8452.0,0.09054668,0.36744437,0.09416832,0.25350273,0.06919467,0.38116348,-867.0,7957.0,933.0,17759.0,-1625.0,10576.0,-1313.5,8215.0,1,-0.8935092973494821,109.96093238273819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1022_0,0.07833307,0.34442344,0.08885155,0.20138825,0.073713705,0.41075486,-473.0,8169.0,2129.0,19558.0,-902.0,13001.0,-566.0,9537.0,0.051655814,0.3177462,0.060005274,0.17254198,0.054753277,0.39179444,-440.5,8201.5,1339.0,18768.0,-658.5,13244.5,-386.0,9717.0,0.059849378,0.32593974,0.0710562,0.1835929,0.062492065,0.3995332,-409.0,8233.0,1760.0,19189.0,-667.0,13236.0,-348.0,9755.0,0.08312606,0.34921643,0.088599645,0.20113635,0.08137315,0.4184143,-364.0,8278.0,2760.0,20189.0,-475.5,13427.5,-365.0,9738.0,1,-2.055839443471731,115.63109845610062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1023_0,0.19683099,0.37115157,0.17823231,0.2187127,0.13739416,0.42865917,-1187.0,8371.0,3518.0,20932.0,-2640.0,13419.0,-2644.0,9600.0,0.09997577,0.27429637,0.07397564,0.11445602,0.07796575,0.36923078,-579.0,8979.0,2077.0,19491.0,-571.5,15487.5,-1144.0,11100.0,0.22914165,0.40346226,0.20091869,0.24139908,0.17902361,0.47028863,-978.0,8580.0,6401.0,23815.0,-1506.0,14553.0,-2121.5,10122.5,0.22130495,0.39562553,0.2001858,0.2406662,0.16820449,0.4594695,-826.0,8732.0,6163.0,23577.0,-1629.0,14430.0,-2034.0,10210.0,1,0.011992509042995612,111.0440311208011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1024_0,0.022560235,0.34902236,0.016406085,0.19041172,0.02549209,0.42446458,-624.0,8969.0,-130.5,22198.5,-613.0,15097.0,-626.0,10712.0,0.030470902,0.35693303,0.009121684,0.18312731,0.042284336,0.44125682,-595.0,8998.0,881.0,23210.0,315.0,16025.0,-338.5,10999.5,0.02875484,0.35521695,0.041739732,0.21574536,0.033952955,0.43292546,-811.0,8782.0,-138.0,22191.0,-1395.0,14315.0,-780.0,10558.0,0.052241266,0.3787034,0.055782303,0.22978793,0.036402844,0.43537533,-719.5,8873.5,229.0,22558.0,-1582.0,14128.0,-1172.5,10165.5,1,0.22408474762361466,116.1865267962717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1026_0,0.19840351,0.43869656,0.21793915,0.30417922,0.14426123,0.47781777,-1077.0,8377.5,4790.5,23709.0,-3265.0,12649.5,-2338.0,9250.0,0.196366,0.43665904,0.20931321,0.29555327,0.14276306,0.4763196,-1150.5,8304.0,4491.5,23410.0,-3185.5,12729.0,-2408.5,9179.5,0.18646978,0.42676285,0.19626576,0.2825058,0.13333957,0.46689612,-935.5,8519.0,4522.5,23441.0,-2800.5,13114.0,-2170.0,9418.0,0.15822074,0.3985138,0.16075498,0.24699505,0.111458994,0.44501555,-708.5,8746.0,3853.5,22772.0,-2163.5,13751.0,-1794.0,9794.0,1,-0.4194683219196106,109.42490765270408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1027_0,0.08833055,0.38385925,0.08273887,0.23447594,0.063827194,0.43695006,-176.5,8798.5,2795.5,22454.5,-554.5,13924.5,-692.5,9997.5,0.060468893,0.3559976,0.053982724,0.2057198,0.036129925,0.4092528,-59.0,8916.0,1610.5,21269.5,-467.5,14011.5,-588.5,10101.5,0.076050736,0.3715794,0.071882896,0.22361997,0.0558223,0.42894515,-462.0,8513.0,1643.0,21302.0,-963.0,13516.0,-930.0,9760.0,0.02844106,0.32396975,0.018390618,0.17012769,-0.006489855,0.366633,-194.0,8781.0,-712.0,18947.0,-1041.5,13437.5,-1015.5,9674.5,1,0.7199547844575905,112.84398545559138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1028_0,0.006067932,0.37333423,-5.6396954E-4,0.22699131,-0.002401246,0.43335998,-350.0,8148.0,-1013.0,20611.0,-622.0,12985.0,-602.0,9405.0,0.0031463238,0.37041262,-0.0076556127,0.21989967,-0.0085174125,0.42724383,-301.0,8197.0,-1198.0,20426.0,-545.0,13062.0,-623.0,9384.0,-0.0014931861,0.3657731,2.8023418E-4,0.2278355,-0.010531189,0.42523006,90.5,8588.5,-327.5,21296.5,-214.0,13393.0,-117.5,9889.5,-0.036253538,0.33101276,-0.020698443,0.20685683,-0.017450932,0.4183103,-225.5,8272.5,-1453.5,20170.5,-351.0,13256.0,131.0,10138.0,1,0.5714632679926337,110.05202155254791,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1029_0,0.08138791,0.31343997,0.098652475,0.20428039,0.06212865,0.36367112,-1072.5,8323.5,328.5,17837.5,-2377.5,11786.0,-1589.5,9324.0,0.062692605,0.29474467,0.10652498,0.2121529,0.048814,0.35035646,-192.5,9203.5,1621.5,19130.5,-1729.5,12434.0,-493.0,10420.5,0.03127723,0.2633293,0.0796464,0.18527432,0.06207976,0.36362222,832.5,10228.5,4408.5,21917.5,902.0,15065.5,1867.0,12780.5,0.13185294,0.363905,0.1300343,0.23566222,0.0979899,0.39953238,-1178.0,8218.0,1645.0,19154.0,-2315.5,11848.0,-1980.5,8933.0,1,2.473017061416837,117.67440640135888,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1030_0,0.10318654,0.4019223,0.115134254,0.25198293,0.11485024,0.46130192,-1427.0,8321.0,2489.0,22572.0,-1762.0,13486.0,-1214.5,9629.5,0.039538857,0.3382746,0.054868523,0.19171718,0.07728516,0.42373684,-1234.0,8514.0,952.0,21035.0,-981.0,14267.0,-443.0,10401.0,0.040110644,0.3388464,0.080922596,0.21777126,0.047073208,0.3935249,-1257.5,8490.5,-574.0,19509.0,-2716.5,12531.5,-1210.0,9634.0,0.04813365,0.34686938,0.07108026,0.20792893,0.062564604,0.40901628,-1109.0,8639.0,514.0,20597.0,-1742.0,13506.0,-856.0,9988.0,1,-1.6047055077869075,111.32430548944639,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1031_0,0.074643895,0.27547893,0.08499517,0.13683172,0.028347893,0.33686695,-1917.0,8570.0,-2568.0,17277.0,-4771.0,13118.0,-3393.0,9814.0,0.1542729,0.35510796,0.1582035,0.21004003,0.09354354,0.4020626,-2109.0,8378.0,-200.0,19645.0,-5064.0,12825.0,-3858.0,9349.0,0.12054831,0.32138336,0.12997568,0.18181221,0.06074652,0.3692656,-2193.0,8294.0,-1839.5,18005.5,-5423.5,12465.5,-3960.0,9247.0,0.054691155,0.2555262,0.08893706,0.1407736,-0.0010490924,0.30746996,-544.0,9943.0,-1073.0,18772.0,-3750.0,14139.0,-2076.0,11131.0,1,-2.8007224770636383,112.76987444465152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1032_0,0.36500165,0.36224967,0.27976537,0.23313291,0.25893894,0.4111647,-2150.0,8515.0,5911.5,20406.5,-3222.5,12690.5,-5021.5,9553.5,0.39506856,0.39231658,0.29275832,0.24612586,0.2912991,0.44352487,-2411.5,8253.5,6915.0,21410.0,-2960.5,12952.5,-5230.5,9344.5,0.3911629,0.38841093,0.31011757,0.26348513,0.29984173,0.4520675,-2383.0,8282.0,7453.0,21948.0,-3119.0,12794.0,-4907.0,9668.0,0.35754597,0.354794,0.2665008,0.21986833,0.24084772,0.39307347,-2148.0,8517.0,5054.0,19549.0,-3411.0,12502.0,-5265.0,9310.0,1,-2.8583943183041116,115.8264820303966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1033_0,0.23804893,0.3179646,0.23213018,0.19563203,0.14356863,0.34841022,-1584.0,8730.0,2438.0,18066.0,-4658.0,12154.0,-3966.0,9349.0,0.27186167,0.35177737,0.2780973,0.24159914,0.20011376,0.40495533,-1488.0,8826.0,5211.0,20839.0,-4083.0,12729.0,-3322.0,9993.0,0.29715025,0.37706593,0.27862152,0.24212338,0.21012394,0.4149655,-1960.0,8354.0,4577.0,20205.0,-4484.0,12328.0,-4175.0,9140.0,0.2542959,0.3342116,0.26979652,0.23329838,0.15779251,0.36263406,-1787.0,8527.0,2602.0,18230.0,-5479.0,11333.0,-4218.0,9097.0,1,-0.1750367331106888,111.92420043618141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1034_0,0.004712272,0.38845888,0.0050982465,0.22613038,0.0025767183,0.43494922,399.0,8847.0,1149.0,22467.0,580.0,14180.0,401.5,9895.5,0.022072608,0.4058192,0.02400025,0.24503238,0.022102704,0.45447522,24.0,8472.0,1270.0,22588.0,97.0,13697.0,53.0,9547.0,0.012096051,0.39584264,0.02316142,0.24419355,0.012587696,0.4449602,251.0,8699.0,1328.5,22646.5,157.0,13757.0,308.0,9802.0,-0.06930142,0.31444517,-0.03544553,0.1855866,-0.02017231,0.41220018,1159.0,9607.0,1763.0,23081.0,2255.0,15855.0,2544.0,12038.0,1,1.9280990100699351,113.36168455382946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1035_0,0.06601046,0.33734494,0.053523503,0.18873486,0.08568409,0.42129993,-543.5,8868.0,2860.0,21780.0,451.0,14864.0,-52.0,10792.0,0.084096596,0.3554311,0.06514073,0.20035209,0.08656593,0.42218176,-685.0,8726.5,2558.5,21478.5,-104.5,14308.5,-630.0,10214.0,0.051434364,0.32276887,0.041502107,0.17671347,0.04946418,0.38508,-554.5,8857.0,1030.0,19950.0,-455.0,13958.0,-630.0,10214.0,0.07809546,0.34942997,0.06388151,0.19909286,0.07521538,0.4108312,-1021.0,8390.5,1172.0,20092.0,-993.0,13420.0,-1157.5,9686.5,1,5.539326452230412,118.39153149267149,"{""type"":""MultiPoint"",""coordinates"":[]}"
