system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1010_0,0.16990142,0.32844606,0.12420389,0.18613441,0.14706773,0.3882175,-616.0,8505.0,4381.0,19299.0,64.0,13242.0,-1079.0,9756.0,0.1936303,0.35217494,0.15823023,0.22016075,0.17853168,0.41968146,-868.0,8253.0,5272.0,20190.0,-274.0,12904.0,-1162.0,9673.0,0.15891795,0.3174626,0.13080971,0.19274023,0.13715065,0.37830043,-821.0,8300.0,3483.0,18401.0,-724.0,12454.0,-1302.0,9533.0,0.15990204,0.31844667,0.12637137,0.18830189,0.14095034,0.38210014,-674.0,8447.0,3976.0,18894.0,-272.0,12906.0,-1068.0,9767.0,1,-13.519330615649357,-61.64243971204578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1011_0,0.15053877,0.329213,0.110054515,0.2000132,0.18536809,0.31736135,-10209.5,9417.0,-7422.5,18173.0,-9255.5,12115.0,-8664.5,9171.0,0.14944838,0.3281226,0.12342297,0.21338166,0.22885351,0.3608468,-10508.5,9118.0,-6182.0,19413.5,-8785.0,12585.5,-8014.5,9821.0,0.14894417,0.3276184,0.096875004,0.1868337,0.25718984,0.3891831,-10399.5,9227.0,-4610.5,20985.0,-6992.5,14378.0,-7207.5,10628.0,0.096485235,0.27515945,0.07253919,0.16249788,0.22437258,0.35636586,-9878.5,9748.0,-5053.0,20542.5,-6571.0,14799.5,-6158.5,11677.0,1,-12.610055885063579,-70.3069601219638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1012_0,0.06685851,0.3385634,0.06763376,0.20993437,0.058501523,0.38788944,-267.5,8089.5,1775.5,18342.0,-462.0,11977.0,-424.0,9063.5,0.059220858,0.3309258,0.057916515,0.20021711,0.050056864,0.37944478,-399.0,7958.0,1123.5,17690.0,-651.0,11788.0,-594.5,8893.0,0.07685706,0.34856197,0.07981615,0.22211674,0.06769917,0.3970871,-440.0,7917.0,1779.0,18345.5,-762.0,11677.0,-625.5,8862.0,0.09209906,0.36380398,0.088719755,0.23102036,0.0834615,0.41284943,-365.0,7992.0,2664.5,19231.0,-426.0,12013.0,-516.5,8971.0,1,-11.316481875931467,-54.92097526167828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1013_0,0.191295,0.33799028,0.19497532,0.18891406,0.165101,0.40106794,-3368.0,8188.0,460.0,19154.0,-5855.0,13067.0,-4434.0,9477.0,0.19610856,0.34280387,0.22184284,0.21578158,0.16643235,0.40239927,-3349.0,8207.0,565.5,19259.5,-6499.0,12423.0,-4485.0,9426.0,0.2167773,0.36347258,0.21203822,0.20597696,0.18861665,0.42458358,-3455.0,8101.0,1362.0,20056.0,-5717.0,13205.0,-4548.0,9363.0,0.19876309,0.3454584,0.21005294,0.2039917,0.16611533,0.40208226,-3401.0,8155.0,429.0,19123.0,-6279.0,12643.0,-4608.0,9303.0,1,-12.969831156353447,-70.09917979674695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1014_0,0.027565263,0.25719607,0.028424842,0.13768166,0.025971355,0.30603692,-175.0,8610.0,584.0,16204.0,-261.0,12282.0,-212.0,9574.0,0.046361197,0.275992,0.034489874,0.1437467,0.04426537,0.32433093,-491.5,8293.5,635.5,16255.5,-373.5,12169.5,-562.5,9223.5,0.025996625,0.25562742,0.023712274,0.1329691,0.030410865,0.31047642,-383.5,8401.5,347.5,15967.5,-323.5,12219.5,-320.0,9466.0,0.030097535,0.25972834,0.024219539,0.13347636,0.03534904,0.3154146,-399.0,8386.0,493.5,16113.5,-224.5,12318.5,-317.0,9469.0,1,-12.217402274374935,-53.26708699208583,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1015_0,0.013738635,0.38557526,0.021627853,0.23994677,0.008274755,0.44592133,59.0,8212.0,587.0,21430.0,-237.0,13136.0,-41.0,9503.0,-4.648713E-4,0.37137178,0.010650411,0.22896932,-0.0021084358,0.43553814,-16.0,8137.0,-149.0,20694.0,-390.0,12983.0,-58.0,9486.0,-0.0038963452,0.3679403,0.010933564,0.22925247,-0.009465099,0.42818147,121.5,8274.5,-176.5,20666.5,-415.0,12958.0,5.0,9549.0,0.0063950545,0.3782317,0.017079262,0.23539817,0.0015085028,0.43915507,11.5,8164.5,107.5,20950.5,-406.5,12966.5,-92.5,9451.5,1,-14.678426826748776,-64.33361264021104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1016_0,0.012639711,0.27171475,0.012832546,0.12953268,0.015146647,0.3455255,16.0,8553.0,623.0,17584.0,135.0,13551.0,89.0,10070.0,0.07873112,0.33780617,0.07285528,0.18955542,0.07556665,0.4059455,-154.0,8383.0,2879.0,19840.0,101.0,13517.0,-160.5,9820.5,0.04740988,0.30648494,0.040911365,0.1576115,0.047892302,0.37827116,-192.0,8345.0,1538.5,18499.5,46.0,13462.0,-161.0,9820.0,0.0063106976,0.26538575,0.01152014,0.12822028,0.01101842,0.3413973,-97.5,8439.5,228.0,17189.0,-134.0,13282.0,-2.0,9979.0,1,-11.5016246559885,-60.492236822259144,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1017_0,0.08685698,0.3398542,0.10760838,0.21532531,0.055302676,0.39154586,-596.0,7996.0,990.0,18287.0,-2126.0,11807.0,-1302.0,9010.0,0.08774462,0.34074184,0.10880338,0.21652031,0.046527207,0.3827704,-460.0,8132.0,921.0,18218.0,-2200.0,11733.0,-1354.0,8958.0,0.08038406,0.33338127,0.09502039,0.20273733,0.049349394,0.38559258,-370.0,8222.0,1245.0,18542.0,-1642.0,12291.0,-1042.0,9270.0,0.06861745,0.32161465,0.07871358,0.18643053,0.036825582,0.37306878,-456.0,8136.0,522.0,17819.0,-1714.0,12219.0,-1165.5,9146.5,1,-10.498565809740642,-59.421534835117086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1018_0,0.038641132,0.3276744,0.030339217,0.1902439,0.03653778,0.38883618,-690.0,8053.0,46.0,18300.0,-771.0,12450.0,-801.0,9267.0,0.04221424,0.3312475,0.040741194,0.20064588,0.044375315,0.3966737,-472.0,8271.0,893.0,19147.0,-473.5,12747.5,-449.5,9618.5,0.026627786,0.31566104,0.023494601,0.18339929,0.016341263,0.36863968,-535.0,8208.0,-461.0,17793.0,-943.0,12278.0,-813.0,9255.0,0.03517985,0.32421312,0.04094638,0.20085107,0.03385742,0.3861558,-620.0,8123.0,89.0,18343.0,-1014.0,12207.0,-707.0,9361.0,1,-6.383383493189115,-55.55779096659061,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1019_0,-0.002405064,0.34211203,0.013357711,0.20349966,-0.015990367,0.38766688,-31.0,8073.0,-780.0,18295.0,-872.0,12108.0,-331.5,8968.0,0.002272905,0.34679,0.023864694,0.21400663,-0.0045728516,0.3990844,-130.0,7974.0,-509.5,18565.5,-960.0,12020.0,-295.0,9004.5,-0.01279335,0.33172372,0.006551076,0.19669302,-0.01926417,0.38439307,-10.0,8094.0,-873.0,18202.0,-761.5,12218.5,-165.5,9134.0,-0.004290737,0.34022635,0.018782808,0.20892476,-0.009507788,0.39414945,-63.0,8041.0,-571.5,18503.5,-872.0,12108.0,-190.5,9109.0,1,-8.085241798953549,-61.81653321410814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1020_0,0.07120364,0.19152093,0.07725372,0.049346607,0.054303624,0.29188693,-1111.0,9243.0,56.0,16863.0,-2495.0,15277.0,-1755.0,11442.0,0.13070871,0.251026,0.13376226,0.105855145,0.087109275,0.32469258,-1457.5,8896.5,644.5,17451.5,-3661.5,14110.5,-2749.0,10448.0,0.14772166,0.26803896,0.14937134,0.12146422,0.09624154,0.33382484,-1770.0,8584.0,380.0,17187.0,-4308.0,13464.0,-3276.0,9921.0,0.09934435,0.21966164,0.09921822,0.07131111,0.0632917,0.300875,-726.0,9628.0,1108.0,17915.0,-2242.0,15530.0,-1735.0,11462.0,1,-10.226645773237664,-64.72249332670638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1021_0,0.040424086,0.33818236,0.059871342,0.20934865,0.02550803,0.38926813,-406.0,8007.0,181.0,18214.0,-1435.0,11908.0,-750.0,9008.0,0.044737708,0.34249598,0.056925554,0.20640285,0.029845923,0.39360604,-337.5,8075.5,526.0,18559.0,-1134.5,12208.5,-668.5,9089.5,0.03516135,0.33291963,0.05239228,0.20186959,0.01720127,0.3809614,-229.0,8184.0,224.0,18257.0,-1219.0,12124.0,-621.0,9137.0,0.040610526,0.3383688,0.04913804,0.19861534,0.027855238,0.39161536,-163.0,8250.0,838.0,18871.0,-726.0,12617.0,-429.0,9329.0,1,-8.678668875642904,-62.572196031109485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1022_0,0.124623716,0.36679244,0.120423034,0.22356752,0.11395588,0.43495405,-557.5,7809.5,3554.5,19832.5,-649.0,12585.0,-743.0,9188.0,0.12729621,0.36946493,0.13225965,0.23540413,0.104931414,0.42592958,-389.0,7978.0,3538.5,19816.5,-969.5,12264.5,-807.0,9124.0,0.12600148,0.3681702,0.1334019,0.23654638,0.10972994,0.4307281,-486.0,7881.0,3529.0,19807.0,-1005.0,12229.0,-784.0,9147.0,0.09765413,0.33982286,0.109363414,0.21250789,0.078056365,0.39905453,-326.5,8040.5,2441.0,18719.0,-1076.5,12157.5,-707.5,9223.5,1,-6.311967428101612,-53.191898002805026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1023_0,0.19456711,0.35743678,0.19938178,0.224881,0.15140432,0.42085114,-1791.0,7866.0,2517.5,19298.0,-3734.0,12212.0,-2945.0,9135.0,0.18844809,0.35131776,0.19702649,0.2225257,0.13665882,0.40610564,-1622.5,8034.5,2242.0,19022.5,-3848.5,12097.5,-2948.5,9131.5,0.20380566,0.36667532,0.2121317,0.2376309,0.1460156,0.4154624,-1506.5,8150.5,2956.0,19736.5,-3788.5,12157.5,-2934.0,9146.0,0.18094131,0.34381098,0.18114701,0.20664622,0.13684763,0.40629444,-1517.0,8140.0,2500.5,19281.0,-3269.0,12677.0,-2665.0,9415.0,1,-6.440785839844351,-53.26358356247776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1024_0,0.013849355,0.30408427,0.013590207,0.17106695,0.01561497,0.36090463,-4.0,8082.0,595.0,17210.0,88.0,12182.0,44.0,9184.0,0.002494861,0.29272977,0.017753066,0.17522982,-6.504471E-4,0.3446392,-48.0,8038.0,-123.0,16492.0,-520.0,11574.0,-117.0,9023.0,0.024810495,0.3150454,0.035737462,0.19321421,0.013323382,0.35861304,16.0,8102.0,547.0,17162.0,-490.0,11604.0,-201.0,8939.0,0.006888206,0.2971231,0.02643537,0.18391211,0.0013990373,0.3466887,18.0,8104.0,90.0,16705.0,-579.0,11515.0,-88.0,9052.0,1,-7.956962376381281,-54.702954142222474,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1025_0,0.22390284,0.36793008,0.21987183,0.2277096,0.16940258,0.42386428,-1411.0,8218.0,4108.0,20310.0,-3174.0,12776.0,-2738.0,9384.5,0.22098221,0.36500946,0.21952847,0.22736624,0.16882081,0.4232825,-1591.0,8038.0,3635.0,19837.0,-3462.5,12487.5,-2894.5,9228.0,0.22128615,0.3653134,0.22289123,0.230729,0.16943665,0.42389834,-1536.5,8092.5,3799.5,20001.5,-3448.0,12502.0,-2824.5,9298.0,0.23383394,0.3778612,0.22952943,0.2373672,0.17658599,0.43104768,-1456.0,8173.0,4355.0,20557.0,-3280.0,12670.0,-2840.5,9282.0,1,-6.563944865297138,-51.73770522087234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1026_0,0.12990932,0.39010474,0.12526931,0.23637438,0.07205196,0.46288002,-499.0,8454.0,2584.0,23025.0,-2132.0,14221.0,-1898.0,10102.0,0.040961184,0.3011566,0.044071715,0.15517679,-0.010150905,0.38067716,-273.5,8679.5,-1091.5,19349.5,-2202.0,14151.0,-1607.5,10392.5,0.06929892,0.32949436,0.06632953,0.17743461,0.020678036,0.4115061,-386.0,8567.0,107.0,20548.0,-1998.0,14355.0,-1637.0,10363.0,0.1215468,0.38174224,0.1145502,0.22565527,0.059660446,0.4504885,-432.0,8521.0,2051.0,22492.0,-2143.0,14210.0,-1936.0,10064.0,1,2.840607675678545,-73.63764370089375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1027_0,0.183555,0.38319838,0.19170284,0.24750488,0.13835762,0.44227117,-1411.0,7927.0,3007.0,20499.0,-3278.0,12365.0,-2529.0,9141.0,0.16597758,0.36562094,0.17552346,0.23132549,0.11722147,0.421135,-1292.5,8045.5,2260.0,19752.0,-3312.5,12330.5,-2494.5,9175.5,0.16671868,0.36636204,0.16773641,0.22353843,0.11042077,0.4143343,-1072.5,8265.5,2468.5,19960.5,-2976.0,12667.0,-2413.5,9256.5,0.18103778,0.38068116,0.18597306,0.24177508,0.12723021,0.43114373,-1124.0,8214.0,3173.0,20665.0,-3025.0,12618.0,-2400.5,9269.5,1,-6.537534395944024,-53.28002273217715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1028_0,0.14109233,0.32784835,0.1386823,0.19783486,0.115827575,0.38033828,-659.5,8096.5,2981.5,18035.5,-1294.5,12078.0,-1186.5,9129.5,0.12545061,0.31220663,0.1257111,0.18486366,0.101276904,0.36578763,-675.5,8080.5,2347.5,17401.5,-1401.0,11971.5,-1195.0,9121.0,0.14630567,0.33306167,0.14568205,0.20483461,0.11399915,0.37850985,-644.0,8112.0,2939.0,17993.0,-1497.5,11875.0,-1314.0,9002.0,0.09992687,0.28668287,0.10323094,0.16238348,0.091475464,0.35598618,-464.0,8292.0,2405.0,17459.0,-791.5,12581.0,-637.0,9679.0,1,-14.151295418027441,-59.53526155008662,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1029_0,0.11684934,0.25559518,0.07385629,0.11249669,0.095451795,0.32588255,-1856.5,8550.0,178.0,16816.5,-1985.0,13415.5,-2614.0,9970.0,0.13195847,0.2707043,0.094128326,0.13276874,0.11211643,0.3425472,-1891.5,8515.0,749.5,17388.0,-2088.5,13312.0,-2604.5,9979.5,0.1307187,0.26946452,0.09710169,0.1357421,0.11085657,0.34128734,-1738.5,8668.0,1011.5,17650.0,-1969.5,13431.0,-2427.0,10157.0,0.14755036,0.2862962,0.10710452,0.14574492,0.12456119,0.35499194,-1988.5,8418.0,1045.5,17684.0,-2215.5,13185.0,-2772.0,9812.0,1,-12.089392346387903,-51.65416189944923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1030_0,0.011646783,0.35622346,0.013104671,0.21225768,-0.0068585784,0.42058843,-787.0,8015.0,-2293.5,19651.0,-1886.0,12769.5,-1369.0,9328.0,0.046719555,0.39129624,0.044702698,0.2438557,0.028380835,0.45582786,-431.0,8371.0,450.5,22395.0,-1041.5,13614.0,-899.0,9798.0,0.0071875253,0.3517642,0.012392653,0.21154566,-0.013183156,0.41426387,-757.5,8044.5,-2521.0,19423.5,-2015.0,12640.5,-1382.5,9314.5,0.024951395,0.36952808,0.02015191,0.21930492,0.007617111,0.43506414,-753.5,8048.5,-1499.5,20445.0,-1565.0,13090.5,-1285.0,9412.0,1,-3.762818146355646,-51.86571514885937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1031_0,0.009500862,0.2976786,0.003849189,0.16670021,0.019431155,0.3612873,23.0,8157.0,801.0,17385.0,478.0,12417.0,245.0,9409.0,0.022470782,0.3106485,0.014665254,0.17751628,0.025758144,0.36761427,-48.0,8086.0,903.0,17487.0,275.5,12214.5,33.5,9197.5,0.03753444,0.32571217,0.027530732,0.19038177,0.038522985,0.3803791,-117.5,8016.5,1275.0,17859.0,207.5,12146.5,-80.5,9083.5,0.02958922,0.31776693,0.026679773,0.1895308,0.038765237,0.38062137,-70.0,8064.0,1391.0,17975.0,308.0,12247.0,142.0,9306.0,1,-13.066310217867883,-53.35224728102036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1032_0,0.26158962,0.35614473,0.23626193,0.21705131,0.1522537,0.40452695,-1669.5,8116.0,2754.5,19143.0,-4715.5,12315.0,-4468.5,9088.5,0.26937667,0.36393178,0.24062982,0.2214192,0.1606903,0.41296354,-1763.5,8022.0,2920.0,19308.5,-4722.5,12308.0,-4552.5,9004.5,0.2721518,0.3667069,0.24527726,0.22606662,0.16505702,0.41733027,-1755.0,8030.5,3145.5,19534.0,-4700.0,12330.5,-4505.5,9051.5,0.26164523,0.35620034,0.23483416,0.21562353,0.15664247,0.40891573,-1657.5,8128.0,2985.5,19374.0,-4529.5,12501.0,-4360.0,9197.0,1,-7.787719776853162,-72.2521720381962,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1033_0,0.02823297,0.28908768,0.015473067,0.14100714,0.017398717,0.35282418,-124.0,8135.0,409.0,17005.0,-92.0,12802.0,-351.0,9378.0,0.042601544,0.30345625,0.034886807,0.16042088,0.03169482,0.3671203,-167.0,8092.0,884.0,17480.0,-247.0,12647.0,-388.0,9341.0,0.048513573,0.30936828,0.039027985,0.16456206,0.02372477,0.35915023,-84.0,8175.0,742.0,17338.0,-456.0,12438.0,-584.0,9145.0,0.031736825,0.2925915,0.020760829,0.1462949,0.011498595,0.34692407,-106.0,8153.0,219.0,16815.0,-371.0,12523.0,-526.5,9202.5,1,-13.541429171638699,-53.720646379037774,"{""type"":""MultiPoint"",""coordinates"":[]}"
