system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_delta_lag1,3_NBR_lag1,3_NDMI_delta_lag1,3_NDMI_lag1,3_NDVI_delta_lag1,3_NDVI_lag1,3_SR_B4_delta_lag1,3_SR_B4_lag1,3_SR_B5_delta_lag1,3_SR_B5_lag1,3_SR_B6_delta_lag1,3_SR_B6_lag1,3_SR_B7_delta_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_1119_0,-0.025281345,0.20986623,0.0016184279,0.14380214,-0.017665675,0.24628286,-1069.5,8313.5,-2366.0,13746.5,-1811.0,10290.0,-1000.0,8977.5,-0.0072025964,0.22794497,-0.0018020087,0.1403817,0.0045152875,0.26846382,-1147.0,8236.0,-1831.5,14281.0,-1336.0,10765.0,-998.5,8979.0,0.022665909,0.25781348,0.01507019,0.15725389,0.020211896,0.28416044,-959.0,8424.0,-1000.5,15112.0,-1096.0,11005.0,-1060.5,8917.0,0.006448359,0.24159592,0.02663397,0.16881768,0.016170492,0.28011903,-1158.0,8225.0,-1486.5,14626.0,-1700.0,10401.0,-1043.5,8934.0,1,58.36727201767441,98.93995131951785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1120_0,0.034537006,0.3539505,-0.046651047,0.27206764,0.26413584,0.2944047,-9634.0,10990.0,-1750.5,20161.0,217.0,11537.0,-1682.5,9620.0,-0.04575775,0.27365574,-0.13087726,0.18784143,0.27079365,0.3010625,-11513.0,9111.0,-4951.5,16960.0,276.0,11596.0,-1630.5,9672.0,0.09179298,0.41120648,0.040126584,0.35884526,0.023296148,0.05356498,349.0,20973.0,1435.5,23347.0,-304.0,11016.0,-1561.5,9741.0,0.21155596,0.53096944,0.22905539,0.5477741,-0.060352977,-0.030084142,18949.0,39573.0,15350.0,37261.5,-433.0,10887.0,113.0,11415.5,1,58.21015667448191,119.7128634440829,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1121_0,0.05173839,0.28815123,0.0764013,0.19109027,0.05935791,0.33243254,-733.0,8399.0,771.0,16764.0,-1317.0,11385.0,-613.0,9264.0,-0.0130589325,0.22335391,0.0144213,0.12911028,-0.0044152937,0.26865932,-788.5,8343.5,-1519.5,14473.5,-1538.5,11163.5,-688.5,9188.5,0.0048115538,0.2412244,0.07967074,0.1943597,0.018249853,0.29132447,-1020.5,8111.5,-1212.5,14780.5,-2732.0,9970.0,-841.5,9035.5,0.06209463,0.29850745,0.08307383,0.1977628,0.08046237,0.353537,-1154.0,7978.0,711.0,16704.0,-1514.0,11188.0,-853.0,9024.0,1,59.543076893058455,102.7877950075154,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1122_0,0.058328893,0.23017263,0.0907589,0.20783453,0.035861503,0.28714108,-153.0,9136.0,972.0,16496.0,-1451.0,10819.0,-648.0,10323.0,0.021921597,0.19376534,-0.025582617,0.09149301,0.011140757,0.26242033,-552.0,8737.0,-570.0,14954.0,177.0,12447.0,-871.5,10099.5,0.048594974,0.22043872,0.021641448,0.13871707,0.01833416,0.26961374,137.0,9426.0,861.0,16385.0,123.0,12393.0,-505.0,10466.0,0.052562106,0.22440585,0.010588052,0.12766367,0.053216454,0.30449602,-719.0,8570.0,550.0,16074.0,164.5,12434.5,-789.0,10182.0,1,60.24457129842739,118.95208022996206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1123_0,0.09638122,0.22951023,0.053942557,0.1504507,0.09441543,0.28379518,-920.5,8277.0,1341.5,14836.5,-163.5,10956.0,-1026.5,9297.5,0.0811356,0.21426462,0.01851277,0.11502092,0.07045036,0.25983012,-745.5,8452.0,891.0,14386.0,298.5,11418.0,-1015.0,9309.0,0.036672205,0.16980122,0.03683238,0.13334054,0.0125182,0.20189795,-493.0,8704.5,-386.5,13108.5,-1095.5,10024.0,-1021.0,9303.0,0.034444436,0.16757345,0.054067172,0.15057532,0.02084062,0.21022037,-94.5,9103.0,454.0,13949.0,-821.5,10298.0,-379.0,9945.0,1,60.63722490911603,107.1094101763576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1124_0,0.15281525,0.28667015,0.14543594,0.18641938,0.12236208,0.32554588,-564.5,8170.0,2868.0,16057.0,-1139.5,11011.0,-1173.0,8902.0,0.13876711,0.272622,0.13041256,0.17139602,0.11578814,0.31897193,-507.0,8227.5,2745.5,15934.5,-879.0,11271.5,-967.5,9107.5,0.12408418,0.25793907,0.1544552,0.19543864,0.092867285,0.29605108,-521.0,8213.5,1933.0,15122.0,-1973.0,10177.5,-1154.5,8920.5,0.048222546,0.18207742,0.07649062,0.117474064,0.031773094,0.23495689,-260.5,8474.0,490.0,13679.0,-1347.5,10803.0,-610.0,9465.0,1,57.068038622252345,82.13319100586888,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1125_0,0.035424784,0.32420626,0.08544628,0.27115777,0.01800548,0.3590748,-1189.0,8507.0,-1694.5,18039.0,-3209.0,10343.0,-1684.0,9206.0,0.00573621,0.2945177,0.01811128,0.20382278,-0.005735326,0.335334,-1169.0,8527.0,-2602.5,17131.0,-2222.0,11330.0,-1554.0,9336.0,-0.013370273,0.27541122,-0.011073009,0.17463848,-0.017208073,0.32386127,-1201.5,8494.5,-3101.5,16632.0,-1865.5,11686.5,-1441.0,9449.0,-0.04183064,0.24695085,-0.060384557,0.12532695,-0.056474686,0.28459466,-1070.0,8626.0,-4244.5,15489.0,-1513.0,12039.0,-1536.0,9354.0,1,56.894484109360455,87.78907386621381,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1126_0,0.09482807,0.26300955,0.09917623,0.1673588,0.077564254,0.30402327,-1881.5,8251.5,-605.5,15460.5,-2987.5,11027.5,-2418.5,9021.5,0.086967595,0.25514907,0.09529555,0.16347812,0.05741362,0.28387263,-1856.0,8277.0,-1227.0,14839.0,-3346.0,10669.0,-2634.0,8806.0,0.11702451,0.285206,0.17352137,0.24170394,0.0793373,0.30579633,-1683.5,8449.5,-172.5,15893.5,-4309.0,9706.0,-2600.5,8839.5,0.16987063,0.33805212,0.22790422,0.2960868,0.12598988,0.3524489,-1466.5,8666.5,2034.5,18100.5,-4184.5,9830.5,-2485.5,8954.5,1,57.43751569861071,104.54786414369077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1127_0,0.10620012,0.2008185,0.07927876,0.115114205,0.07310857,0.26490495,-15.5,8526.0,2075.5,14671.0,-82.0,11642.0,-654.0,9764.0,0.05809725,0.15271562,0.09223878,0.12807421,0.014917209,0.20671359,391.5,8933.0,993.0,13588.5,-1221.0,10503.0,-430.0,9988.0,0.11190159,0.20651996,0.1351818,0.17101724,0.033396043,0.22519241,820.5,9362.0,2208.5,14804.0,-1244.0,10480.0,-682.0,9736.0,0.10709888,0.20171726,0.14822027,0.18405572,0.045752462,0.23754884,728.0,9269.5,2450.0,15045.5,-1356.0,10368.0,-423.5,9994.5,1,56.32046064280808,114.85522354520658,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1128_0,0.17330924,0.27643582,0.18048215,0.18008815,0.120785646,0.3197889,-525.0,8797.0,3114.5,17068.5,-2106.0,11859.0,-1669.5,9675.5,0.13707584,0.24020244,0.17239456,0.17200057,0.037500206,0.23650347,853.5,10175.5,2525.5,16479.5,-2322.5,11642.5,-1249.0,10096.0,0.15489145,0.25801805,0.12632495,0.12593095,0.06341779,0.26242107,372.0,9694.0,2638.0,16592.0,-1084.5,12880.5,-1559.0,9786.0,0.15771233,0.26083893,0.13571326,0.13531926,0.10352547,0.30252874,-220.0,9102.0,3044.0,16998.0,-1019.0,12946.0,-1380.0,9965.0,1,63.3464539744921,108.55983003409698,"{""type"":""MultiPoint"",""coordinates"":[]}"
