system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_lag1,3_NDMI_lag1,3_NDVI_lag1,3_SR_B4_lag1,3_SR_B5_lag1,3_SR_B6_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
1_4984_0,-0.011971141,0.2934274,-0.015521149,0.16996558,-0.012246503,0.34653956,15.0,7917.0,-431.0,16314.0,69.0,11574.0,2.0,8912.0,-0.0043437555,0.3010548,-0.0015658222,0.1839209,-8.686682E-4,0.3579174,-145.0,7757.0,-340.0,16405.0,-197.0,11308.0,-97.0,8813.0,0.028963622,0.33436218,0.022390885,0.2078776,0.027875392,0.38666144,-62.0,7840.0,980.0,17725.0,119.0,11624.0,-68.0,8842.0,0.30539855,0.18548672,0.35878605,7902.0,16745.0,11505.0,8910.0,1,-3.691132586682908,-54.093087895833726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4985_0,0.021154964,0.35530445,0.008197074,0.20747565,0.004443308,0.412804,-164.5,8076.0,-185.0,19431.0,-343.5,12753.5,-547.0,9243.0,0.022186851,0.35633636,-0.008028757,0.19124982,0.016940288,0.425301,-6.5,8234.0,805.0,20421.0,767.0,13864.0,-99.0,9691.0,-0.029712502,0.30443698,-0.026491925,0.17278665,-0.04316008,0.36520064,484.5,8725.0,-852.0,18764.0,138.0,13235.0,215.5,10005.5,0.33414948,0.19927858,0.40836072,8240.5,19616.0,13097.0,9790.0,1,0.8043065896364137,-74.27904081375509,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4986_0,0.011813375,0.3292701,0.0056916885,0.19382708,0.014160506,0.3817266,60.5,8100.0,717.5,18102.0,345.0,12224.0,127.5,9134.0,-0.009938056,0.30751866,-0.0031300155,0.18500538,-0.0064029642,0.3611631,-20.5,8019.0,-298.5,17086.0,-128.0,11751.0,42.5,9049.0,0.0034438039,0.3209005,-0.004040546,0.18409485,0.007482262,0.37504834,40.5,8080.0,393.5,17778.0,371.0,12250.0,133.5,9140.0,0.31745672,0.18813539,0.36756608,8039.5,17384.5,11879.0,9006.5,1,-8.615068153527242,-63.127893865865815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4987_0,0.0066009117,0.3331699,0.009752525,0.19143742,0.011462029,0.39906657,83.5,8176.0,698.5,19035.0,220.0,12918.0,212.5,9521.0,-0.012733066,0.31383592,-0.007878448,0.17380646,-0.013539122,0.3740654,195.5,8288.0,-142.5,18194.0,108.0,12806.0,193.5,9502.0,0.005602067,0.33217105,-8.738044E-6,0.18167616,8.846833E-4,0.38848922,152.5,8245.0,384.5,18721.0,266.5,12964.5,76.5,9385.0,0.326569,0.1816849,0.38760453,8092.5,18336.5,12698.0,9308.5,1,-12.427877545444138,-52.37452092578467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4988_0,0.017795417,0.38067088,0.0045120083,0.21685451,0.016842416,0.44037005,-224.0,8348.0,318.5,21486.0,75.5,13828.0,-257.5,9638.0,-0.019277817,0.34359762,-0.011211389,0.2011311,-0.022795217,0.40073243,-349.0,8223.0,-1947.0,19220.5,-969.0,12783.5,-505.5,9390.0,-0.025705287,0.33717015,-0.013082661,0.19925983,-0.033110227,0.3904174,-474.0,8098.0,-2696.5,18471.0,-1419.5,12333.0,-739.5,9156.0,0.36287543,0.2123425,0.42352763,8572.0,21167.5,13752.5,9895.5,1,-8.526404434984645,-74.69945236672302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4989_0,0.005388194,0.32446477,0.006837191,0.18265888,0.0045816745,0.3809834,54.0,8312.0,316.5,18543.5,39.5,12815.5,49.0,9458.0,0.022674631,0.3417512,0.02394525,0.19976695,0.023635015,0.40003675,-95.5,8162.5,820.5,19047.5,-71.5,12704.5,-64.5,9344.5,0.041173782,0.36025035,0.04212312,0.21794482,0.040527716,0.41692945,-30.0,8228.0,1768.0,19995.0,63.0,12839.0,-5.0,9404.0,0.31907657,0.17582169,0.37640172,8258.0,18227.0,12776.0,9409.0,1,-12.532441444515651,-54.91504638080309,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4990_0,0.05381746,0.32573348,0.062153053,0.20662,0.047306757,0.3833972,21.0,8449.0,1995.0,18956.0,-215.0,12464.0,-68.0,9641.0,0.024580304,0.2964963,0.032712102,0.17717904,0.015335656,0.3514261,-219.0,8209.0,144.0,17105.0,-723.0,11956.0,-427.5,9281.5,0.071821794,0.3437378,0.05720787,0.2016748,0.049622286,0.3857127,-31.0,8397.0,1981.0,18942.0,-95.0,12584.0,-458.0,9251.0,0.271916,0.14446694,0.33609045,8428.0,16961.0,12679.0,9709.0,1,-6.667969775198179,-50.179487529038624,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4991_0,-0.024181517,0.3454494,-0.01040026,0.20853859,-0.03993434,0.4017233,-426.0,8089.0,-3034.0,18952.0,-1676.5,12411.5,-899.0,9220.0,-0.033376414,0.33625448,-0.027906189,0.19103266,-0.04133948,0.40031818,-222.0,8293.0,-2621.0,19365.0,-935.0,13153.0,-500.0,9619.0,-0.035086118,0.33454478,-0.012609861,0.20632899,-0.051700138,0.38995752,-618.0,7897.0,-3993.0,17993.0,-2250.0,11838.0,-1147.0,8972.0,0.3696309,0.21893884,0.44165766,8515.0,21986.0,14088.0,10119.0,1,-3.017396123593267,-51.531272368581675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4992_0,0.0295093,0.37004283,0.032703534,0.23553327,0.024805587,0.41967353,29.0,8106.0,1212.0,19830.0,-69.5,12269.5,-41.0,9118.0,0.015161386,0.35569492,0.019741405,0.22257113,0.00916892,0.40403688,20.5,8097.5,459.0,19077.0,-208.0,12131.0,-92.5,9066.5,0.0072833365,0.34781688,0.017434444,0.22026418,0.0011803458,0.3960483,176.0,8253.0,459.0,19077.0,-149.0,12190.0,72.0,9231.0,0.34053352,0.20282973,0.39486796,8077.0,18618.0,12339.0,9159.0,1,-10.278388733602949,-63.35292184453776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4993_0,-0.005132844,0.31740603,-0.0047464496,0.18362753,-0.004550606,0.36557764,-29.0,8185.0,-249.5,17618.0,-51.5,12151.5,-24.0,9128.5,0.011051533,0.3335904,0.009152805,0.1975268,0.013063201,0.38319147,-117.0,8097.0,290.0,18157.5,-35.5,12167.5,-79.0,9073.5,0.0055749402,0.3281138,0.011984805,0.2003588,0.006433772,0.37656203,-32.0,8182.0,198.5,18066.0,-168.0,12035.0,-13.0,9139.5,0.32253885,0.18837398,0.37012824,8214.0,17867.5,12203.0,9152.5,1,-8.821231511232671,-62.588365706223634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4994_0,0.015085855,0.29097095,0.017018814,0.16595197,0.01049881,0.34221894,-152.0,7995.0,79.0,16314.0,-356.0,11670.0,-254.0,8960.0,0.01808315,0.29396826,0.025495078,0.17442824,0.0139940465,0.34571418,-220.0,7927.0,69.0,16304.0,-565.0,11461.0,-318.0,8896.0,0.056015283,0.3319004,0.050426114,0.19935927,0.05111943,0.38283956,-127.0,8020.0,1735.0,17970.0,-30.0,11996.0,-200.0,9014.0,0.2758851,0.14893316,0.3317201,8147.0,16235.0,12026.0,9214.0,1,-13.001631517411278,-55.08186352906409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4995_0,0.016295554,0.32065526,0.008562553,0.19733697,0.015728017,0.3645118,88.0,8166.5,803.0,17535.0,337.0,11755.0,96.5,9020.0,0.0065604714,0.31092015,0.0018534207,0.19062784,0.007445041,0.35622883,-4.0,8074.5,278.5,17010.5,145.5,11563.5,18.0,8941.5,0.023168802,0.32752848,0.013146198,0.20192063,0.022801343,0.37158513,7.0,8085.5,915.5,17647.5,300.0,11718.0,16.0,8939.5,0.30435967,0.18877442,0.3487838,8078.5,16732.0,11418.0,8923.5,1,-8.07149757510652,-71.24992167570406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4996_0,-0.024914466,0.3322753,0.007792527,0.20752357,-0.024503749,0.3947088,347.5,8379.5,-319.0,19308.0,-420.5,12671.5,381.0,9677.0,-0.005458721,0.35173106,0.016051305,0.21578234,-0.012319088,0.40689346,-82.0,7950.0,-769.0,18858.0,-928.0,12164.0,-252.0,9044.0,0.0016087389,0.3587985,0.021357916,0.22108896,-0.002206188,0.41700637,120.0,8152.0,187.0,19814.0,-453.0,12639.0,54.0,9350.0,0.35718977,0.19973104,0.41921255,8032.0,19627.0,13092.0,9296.0,1,-3.6962529838023896,-50.25683247500131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4997_0,-0.022709563,0.3042843,-0.017067919,0.1777018,-0.022619141,0.3501393,-28.0,8165.5,-967.5,16964.5,-240.5,11845.0,-45.5,9049.0,-0.022254847,0.30473903,-0.018473014,0.17629671,-0.017270636,0.3554878,-57.5,8136.0,-821.0,17111.0,-103.5,11982.0,23.5,9118.0,-0.01697257,0.3100213,-0.013363707,0.181406,-0.015031689,0.35772672,96.0,8289.5,-408.5,17523.5,56.5,12142.0,135.0,9229.5,0.32699388,0.19476971,0.37275842,8193.5,17932.0,12085.5,9094.5,1,-8.65414486838644,-63.48039278335432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4998_0,0.01752678,0.3517536,0.019565957,0.21761443,0.01592905,0.40243813,-61.0,8088.0,565.0,18982.0,-131.0,12197.0,-87.0,9103.0,0.004691871,0.3389187,0.011153527,0.20920199,0.003630105,0.39013916,89.0,8238.0,361.0,18778.0,-47.5,12280.5,81.5,9271.5,0.014783163,0.34901,0.013953709,0.21200217,0.012583982,0.39909306,0.5,8149.5,557.5,18974.5,8.5,12336.5,-33.5,9156.5,0.33422682,0.19804846,0.38650906,8149.0,18417.0,12328.0,9190.0,1,-10.517160936121916,-59.62015234443591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4999_0,3.064868E-4,0.32213226,-0.0012150374,0.1926835,1.9342355E-4,0.37761685,75.0,8079.0,174.0,17882.5,148.0,12104.5,83.0,9168.5,0.023713786,0.34553957,0.023923088,0.21782163,0.02030469,0.39772812,55.0,8059.0,994.5,18703.0,56.0,12012.5,11.5,9097.0,0.014816586,0.33664235,0.01065705,0.20455559,0.013454991,0.3908784,-14.0,7990.0,536.0,18244.5,91.5,12048.0,-31.0,9054.5,0.32182577,0.19389853,0.37742344,8004.0,17708.5,11956.5,9085.5,1,-13.042594694367128,-53.79394890622193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5000_0,-0.024786256,0.31120932,-0.017193712,0.19013695,-0.020985752,0.35867977,-38.5,8122.0,-942.5,17207.0,-207.0,11709.0,18.5,9039.0,-0.0020496175,0.33394596,0.001852332,0.209183,0.002810664,0.38247618,-55.5,8105.0,-4.5,18145.0,-49.0,11867.0,39.5,9060.0,0.002885908,0.3388815,0.011211047,0.21854171,-0.0030540032,0.37661153,35.5,8196.0,-50.5,18099.0,-309.0,11607.0,-83.5,8937.0,0.33599558,0.20733066,0.37966552,8160.5,18149.5,11916.0,9020.5,1,-8.03834974112251,-61.29533068626199,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5001_0,-0.093247786,0.29191697,-0.057814002,0.17456816,-0.09868474,0.32569018,-226.0,8396.0,-4828.5,16506.5,-1689.0,11600.0,-423.0,9047.0,-0.042632494,0.34253225,-0.059046503,0.17333566,-0.026583543,0.3977914,76.0,8698.0,-1146.0,20189.0,935.0,14224.0,417.0,9887.0,-0.07058145,0.3145833,-0.048107542,0.18427463,-0.08008161,0.34429333,212.5,8834.5,-3223.0,18112.0,-813.5,12475.5,-26.5,9443.5,0.38516474,0.23238216,0.42437494,8622.0,21335.0,13289.0,9470.0,1,-3.9237064137414523,-70.93946391351236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5002_0,-0.010696054,0.34314534,-0.010999321,0.2007545,-0.005245808,0.4071598,76.5,8247.0,-64.5,19575.0,254.0,13029.5,199.5,9573.0,0.02162972,0.37547112,0.024642922,0.23639674,0.023649165,0.43605477,-37.0,8133.5,1072.0,20711.5,16.0,12791.5,30.5,9404.0,-0.01890634,0.33493504,-0.011536207,0.2002176,-0.01881527,0.39359033,-10.5,8160.0,-887.0,18752.5,-279.5,12496.0,-31.0,9342.5,0.3538414,0.21175382,0.4124056,8170.5,19639.5,12775.5,9373.5,1,-9.086953172275226,-69.59845885737873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5003_0,0.01785012,0.37310994,0.010559972,0.22717312,0.016631959,0.43227595,-258.5,7991.0,175.0,20160.0,-172.5,12696.0,-303.5,9204.0,0.039308432,0.39456823,0.027659532,0.24427268,0.03688973,0.45253372,-271.0,7978.5,1183.5,21168.5,-11.5,12857.0,-317.5,9190.0,0.03598169,0.3912415,0.02486321,0.24147636,0.03200241,0.4476464,-170.5,8079.0,1189.0,21174.0,68.5,12937.0,-242.5,9265.0,0.3552598,0.21661314,0.415644,8249.5,19985.0,12868.5,9507.5,1,-9.404417793683065,-74.50999767330221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5004_0,-0.03811959,0.28657177,-0.014428513,0.18056642,-0.05671262,0.3313329,-75.5,7966.5,-2379.5,15861.5,-1278.5,11009.5,-503.5,8795.5,0.047307163,0.37199852,0.029755505,0.22475043,0.040615845,0.42866135,127.0,8169.0,2186.0,20427.0,642.0,12930.0,51.0,9350.0,0.021693122,0.34638447,0.008498582,0.2034935,0.01857301,0.4066185,9.0,8051.0,844.0,19085.0,343.0,12631.0,-34.0,9265.0,0.32469136,0.19499493,0.38804552,8042.0,18241.0,12288.0,9299.0,1,-3.6509778934827657,-54.73879692205884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5005_0,0.0019317145,0.3521622,0.02006263,0.2249423,-1.0896956E-5,0.39667124,-117.5,8138.0,-272.5,18839.0,-692.0,11920.0,-171.0,9026.0,0.0012383393,0.35146883,0.001642416,0.20652208,0.0046991804,0.4013813,-21.5,8234.0,164.5,19276.0,65.0,12677.0,53.0,9250.0,-0.001604224,0.3486263,0.0018395364,0.2067192,-7.976313E-4,0.3958845,45.5,8301.0,69.0,19180.5,-3.0,12609.0,67.0,9264.0,0.3502305,0.20487966,0.39668214,8255.5,19111.5,12612.0,9197.0,1,-6.89946562391578,-59.857307579443464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5006_0,0.023782438,0.2988337,0.02330573,0.15618674,0.012768081,0.35789877,-101.5,8373.0,300.0,17707.0,-400.5,12923.0,-338.0,9559.0,0.055719312,0.33077058,0.05923348,0.19211449,0.04270998,0.38784066,-152.5,8322.0,1460.0,18867.0,-537.5,12786.0,-409.0,9488.0,0.030420536,0.3054718,0.025681557,0.15856257,0.021863637,0.36699432,-103.0,8371.5,671.5,18078.5,-193.5,13130.0,-279.0,9618.0,0.27505127,0.13288102,0.34513068,8474.5,17407.0,13323.5,9897.0,1,-15.072158415778363,-58.88012021337825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5007_0,-0.0038131282,0.33728516,-0.0018586514,0.20351021,0.0023503322,0.39237455,260.0,8319.0,698.0,19063.0,509.0,12616.0,424.0,9447.0,-0.005088628,0.33600965,-0.0038224384,0.20154643,5.759349E-4,0.39060014,181.0,8240.0,438.0,18803.0,388.0,12495.0,322.0,9345.0,-1.6344216E-4,0.34093484,0.010273456,0.21564232,0.004055831,0.39408004,426.0,8485.0,1157.0,19522.0,489.0,12596.0,572.0,9595.0,0.34109828,0.20536886,0.39002421,8059.0,18365.0,12107.0,9023.0,1,-10.429575195920263,-63.719434480458524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5008_0,-0.0010389562,0.34888548,0.0024833595,0.2169927,-0.0044482877,0.40414914,-63.0,7999.0,-352.0,18850.0,-291.0,12128.0,-148.0,9099.0,-0.006625386,0.34329903,-0.013694606,0.20081474,-0.0015676934,0.40702972,137.0,8199.0,253.0,19455.0,529.0,12948.0,264.0,9511.0,0.021366237,0.37129065,0.026687486,0.24119683,0.018074436,0.42667186,44.0,8106.0,969.0,20171.0,-87.5,12331.5,1.0,9248.0,0.34992442,0.21450934,0.4085974,8062.0,19202.0,12419.0,9247.0,1,-4.776117786842466,-56.02266912612246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5009_0,0.03811148,0.28545815,0.010242358,0.15695082,0.056057367,0.34323573,397.5,8500.5,2753.5,17385.5,1780.5,12668.5,835.0,9664.0,-0.04518725,0.2021594,-0.043829463,0.102879,-0.029948946,0.25722942,-12.0,8091.0,-937.0,13695.0,252.0,11140.0,260.0,9089.0,0.02369976,0.27104643,0.0070140855,0.15372255,0.037273373,0.32445174,137.0,8240.0,1523.0,16155.0,962.0,11850.0,436.0,9265.0,0.24734665,0.14670846,0.28717837,8103.0,14632.0,10888.0,8829.0,1,-10.198079347202663,-59.048823823735894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5010_0,0.060330734,0.26170605,0.07590162,0.13135472,0.06353373,0.3578991,-148.0,8900.0,2224.5,18821.5,-402.0,14451.0,-19.5,11013.5,0.05056164,0.25193697,0.04988223,0.105335325,0.042485856,0.33685124,-251.0,8797.0,1137.0,17734.0,-499.0,14354.0,-436.5,10596.5,0.022368187,0.2237435,0.0056901164,0.061143216,0.025940869,0.32030624,74.0,9122.0,1122.5,17719.5,824.5,15677.5,207.0,11240.0,0.20137532,0.0554531,0.29436538,9048.0,16597.0,14853.0,11033.0,1,-11.046448301525139,-52.011511719471976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5011_0,0.008657188,0.34171823,0.0030341935,0.2155095,0.01023685,0.39390355,-52.5,7943.5,317.5,18268.5,131.0,11790.5,-18.0,8963.0,0.016808128,0.34986916,0.0031476782,0.21562298,0.016021097,0.3996878,80.0,8076.0,879.0,18830.0,490.5,12150.0,88.0,9069.0,0.014654973,0.347716,0.0042189653,0.21669427,0.014103377,0.39777008,-83.0,7913.0,415.0,18366.0,164.5,11824.0,-92.0,8889.0,0.33306104,0.2124753,0.3836667,7996.0,17951.0,11659.5,8981.0,1,-2.2808674221436713,-51.97216551002754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5012_0,0.020258747,0.37160036,0.022867512,0.2419993,0.013895012,0.41243386,93.0,8161.0,858.0,19618.0,-43.0,11973.0,-17.0,8988.0,0.0076641464,0.35900575,0.011291222,0.23042302,0.006578669,0.4051175,-82.0,7986.0,103.0,18863.0,-218.0,11798.0,-108.0,8897.0,0.024529623,0.37587124,0.028747896,0.24787968,0.019682068,0.4182209,50.0,8118.0,1029.5,19789.5,-88.5,11927.5,-28.0,8977.0,0.3513416,0.2191318,0.39853883,8068.0,18760.0,12016.0,9005.0,1,-11.488958410482415,-55.16055594795296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5013_0,0.016218286,0.3855963,0.02111704,0.24835762,0.011317854,0.43313164,-36.0,8080.0,469.5,20427.5,-267.5,12299.5,-133.0,9058.0,0.0062173577,0.3755954,0.008016428,0.23525701,0.004134184,0.42594796,-35.5,8080.5,114.0,20072.0,-140.5,12426.5,-80.0,9111.0,-0.0031467702,0.36623126,0.0036436,0.23088418,-0.010317883,0.4114959,126.0,8242.0,-190.0,19768.0,-215.0,12352.0,-21.0,9170.0,0.36937803,0.22724058,0.4218138,8116.0,19958.0,12567.0,9191.0,1,-11.999111660333892,-64.00294278412665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5014_0,-0.014672454,0.3437183,-0.0023569448,0.22206114,-0.01045533,0.40006796,-209.0,7947.0,-970.0,18546.0,-556.0,11806.0,-160.0,9058.0,0.009823854,0.3682146,0.021055,0.24547309,0.007861856,0.41838512,-146.0,8010.0,18.0,19534.0,-528.0,11834.0,-198.0,9020.0,0.008036186,0.36642694,0.014252601,0.23867069,0.0032185153,0.4137418,-80.0,8076.0,-41.0,19475.0,-392.0,11970.0,-188.0,9030.0,0.35839075,0.22441809,0.41052327,8156.0,19516.0,12362.0,9218.0,1,-14.729361303358353,-59.340147470375854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5015_0,-0.0061804233,0.338958,-0.0101935975,0.20049137,-0.009718638,0.3903407,53.0,8142.0,-309.0,18568.0,59.0,12366.0,-23.0,9167.0,-0.0035735958,0.34156483,-0.0067048674,0.2039801,-0.0066026133,0.39345673,22.0,8111.0,-243.0,18634.0,13.0,12320.0,-44.5,9145.5,0.0022307448,0.34736916,0.0022424278,0.2129274,-0.0015966693,0.39846265,128.0,8217.0,226.0,19103.0,89.0,12396.0,63.0,9253.0,0.34513843,0.21068497,0.40005934,8089.0,18877.0,12307.0,9190.0,1,-12.002076100771486,-52.509807207573076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5016_0,0.013015794,0.35620645,0.011962699,0.22060937,0.016471276,0.40441617,-560.0,8193.0,-529.5,19319.5,-660.0,12336.0,-535.0,9171.0,0.03373445,0.3769251,0.03267202,0.24131869,0.050446264,0.43839115,-619.5,8133.5,982.5,20831.5,-264.0,12732.0,-279.5,9426.5,0.020358674,0.36354932,0.016578017,0.22522469,0.04928544,0.43723035,-666.0,8087.0,804.0,20653.0,64.0,13060.0,-66.0,9640.0,0.34319067,0.20864667,0.3879449,8753.0,19849.0,12996.0,9706.0,1,-3.109293777158694,-51.02839547253157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5017_0,-0.013730749,0.3124869,-0.008141031,0.1609135,-0.004020084,0.38082373,240.0,8422.5,362.5,18783.0,483.0,13576.0,480.5,9839.0,0.040166054,0.3663837,0.05026551,0.21932004,0.03278138,0.4176252,83.0,8265.5,1699.5,20120.0,-211.0,12882.0,-28.5,9330.0,0.008838586,0.33505625,0.023279486,0.19233401,0.008263738,0.39310756,-24.5,8158.0,306.0,18726.5,-408.0,12685.0,-31.5,9327.0,0.32621765,0.16905454,0.38484383,8182.5,18420.5,13093.0,9358.5,1,-13.615540182578558,-57.196587539409855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5018_0,-0.0139014255,0.33684552,-0.0035172754,0.21544568,-0.011160148,0.3836788,219.0,8251.0,11.0,18524.0,95.0,11957.0,290.5,9189.0,0.008130274,0.3588772,0.012369586,0.23133256,0.010455527,0.40529448,-62.5,7969.5,319.0,18832.0,-106.0,11756.0,-13.5,8885.0,-0.017853806,0.33289313,-0.0075206747,0.21144229,-0.020089606,0.37474933,231.0,8263.0,-345.0,18168.0,-36.0,11826.0,194.5,9093.0,0.35074696,0.21896297,0.39483896,8032.0,18513.0,11862.0,8898.5,1,-10.48050967252984,-55.58096750092089,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5019_0,0.0033685465,0.3462288,-9.0240943E-4,0.20438439,0.0024727632,0.389607,14.0,8193.0,140.0,18652.0,115.5,12321.5,-1.0,9058.0,0.008640131,0.3515004,0.005144766,0.21043158,0.0076596066,0.39479384,63.0,8242.0,483.0,18995.0,184.5,12390.5,55.5,9114.5,0.0016700481,0.3445303,-5.6214066E-4,0.20472465,8.9294073E-4,0.3880272,106.5,8285.5,280.5,18792.5,199.5,12405.5,102.5,9161.5,0.34286025,0.2052868,0.38713425,8179.0,18512.0,12206.0,9059.0,1,-6.415722843417417,-62.85004494848765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5020_0,0.013982064,0.38785073,-0.008771074,0.21463291,0.0051902193,0.47570127,-154.0,8523.0,-109.0,23989.0,214.0,15511.0,-401.5,10581.0,-0.007194162,0.3666745,-0.023517631,0.19988635,-0.007560344,0.4629507,-150.0,8527.0,-870.0,23228.0,192.0,15489.0,-218.5,10764.0,0.034585517,0.40845418,0.023969369,0.24737336,0.028311333,0.4988224,-112.0,8565.0,1516.5,25614.5,158.0,15455.0,-224.5,10758.0,0.37386867,0.22340399,0.47051105,8677.0,24098.0,15297.0,10982.5,1,-13.021574116718732,-71.48465145944449,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5021_0,0.035422344,0.3695471,0.044862878,0.22941634,0.030756615,0.4257538,66.5,8108.5,1589.0,20132.0,-146.5,12618.5,12.5,9267.5,0.040341754,0.3744665,0.047782548,0.23233601,0.0347728,0.42977,114.0,8156.0,1907.0,20450.0,-26.0,12739.0,52.0,9307.0,0.009796265,0.34392104,0.019407181,0.20396066,0.0061588907,0.40115607,-13.0,8029.0,243.0,18786.0,-344.0,12421.0,-84.0,9171.0,0.33412474,0.18455347,0.39499718,8042.0,18543.0,12765.0,9255.0,1,4.91113457404563,-56.32019114822285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5022_0,0.0124181425,0.34517992,0.013150482,0.19896194,0.015423874,0.39551488,-124.0,8255.0,403.5,19057.5,-75.5,12732.5,-62.0,9277.0,0.01418711,0.34694886,0.019869033,0.20568049,0.014509132,0.39460012,-105.0,8274.0,406.0,19060.0,-251.0,12557.0,-98.0,9241.0,-0.010510744,0.32225102,0.004218867,0.19003032,-0.009743367,0.37034762,-174.0,8205.0,-797.0,17857.0,-654.0,12154.0,-186.0,9153.0,0.33276176,0.18581146,0.380091,8379.0,18654.0,12808.0,9339.0,1,-6.239473384673167,-60.03706046779578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5023_0,0.008553495,0.33218718,0.014135596,0.20508486,-7.616754E-4,0.37526044,-31.0,8096.0,-100.0,17822.0,-419.0,11756.0,-224.0,8934.0,0.010787084,0.33442077,0.013357858,0.20430712,0.007856397,0.3838785,-23.0,8104.0,280.5,18202.5,-148.5,12026.5,-79.0,9079.0,0.0014695129,0.3251032,0.0056467704,0.19659604,-0.008387354,0.36763474,0.0,8127.0,-345.5,17576.5,-374.0,11801.0,-206.0,8952.0,0.32363367,0.19094926,0.3760221,8127.0,17922.0,12175.0,9158.0,1,-9.906486205977465,-60.37473718309631,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5024_0,0.014800125,0.3668441,0.0074955625,0.2121725,0.01528008,0.42469817,-2.5,8243.5,735.5,20414.5,276.0,13268.0,25.5,9456.5,-0.007532303,0.34451166,-0.0024016036,0.20227532,-0.005446965,0.4039711,9.0,8255.0,-234.0,19445.0,-90.0,12902.0,49.0,9480.0,0.032594055,0.38463804,0.031266317,0.23594324,0.030875854,0.44029394,-20.0,8226.0,1489.0,21168.0,94.0,13086.0,-23.5,9407.5,0.35204396,0.20467693,0.40941808,8246.0,19679.0,12992.0,9431.0,1,2.1738780718050363,-72.36778521526239,"{""type"":""MultiPoint"",""coordinates"":[]}"
